"fecha","Comunidad","vac_80+","pobl_80+","por_80+","vac_70-79","pobl_70-79","por_70-79","vac_60-69","pobl_60-69","por_60-69","vac_50-59","pobl_50-59","por_50-59","vac_25-49","pobl_25-49","por_25-49","vac_18-24","pobl_18-24","por_18-24","vac_16-17","pobl_16-17","por_16-17","tot_vac","pobl_tot","por_tot"
"2021-04-20","Madrid",237535,364122,65.2,9900,526081,1.9,31679,703323,4.5,52013,972783,5.3,112143,2513737,4.5,13900,479716,2.9,62,135861,0.0,457232,5695623,8.0
"2021-04-20","Murcia",49616,69771,71.1,2803,102899,2.7,7545,146909,5.1,13918,213256,6.5,27693,551265,5.0,2526,118667,2.1,97,34712,0.3,104198,1237479,8.4
"2021-04-20","Navarra",29035,41166,70.5,1820,55792,3.3,4073,73844,5.5,7596,96694,7.9,12391,223028,5.6,913,48505,1.9,4,13906,0.0,55832,552935,10.1
"2021-04-20","País Vasco",93748,157950,59.4,4013,213081,1.9,13484,280119,4.8,22772,339977,6.7,36718,724849,5.1,3290,140323,2.3,6,41824,0.0,174031,1898123,9.2
"2021-04-20","Ceuta",1676,2605,64.3,389,4318,9.0,328,7857,4.2,529,11556,4.6,826,30066,2.7,44,7581,0.6,0,2175,0.0,3792,66158,5.7
"2021-04-20","Melilla",1438,2349,61.2,1140,3748,30.4,351,7827,4.5,539,11299,4.8,837,30095,2.8,58,8536,0.7,6,2324,0.3,4369,66178,6.6
"2021-04-20","España",1760633,2834024,62.1,132056,3960045,3.3,278772,5336986,5.2,428184,7033306,6.1,778254,16706113,4.7,73256,3310299,2.2,964,949049,0.1,3452119,40129822,8.6
"2021-04-21","Andalucía",352659,413516,85.3,20246,650381,3.1,44266,916147,4.8,73427,1265021,5.8,136939,3009381,4.6,12798,625846,2.0,136,181921,0.1,640471,7062213,9.1
"2021-04-21","Aragón",64724,98807,65.5,3493,118955,2.9,9690,156367,6.2,14244,198266,7.2,21924,446083,4.9,1468,89180,1.6,27,25106,0.1,115570,1132764,10.2
"2021-04-21","Asturias",65074,87826,74.1,4137,109249,3.8,10813,149652,7.2,14287,162645,8.8,22015,322095,6.8,2446,54179,4.5,29,15563,0.2,118801,901209,13.2
"2021-04-21","Baleares",31785,49542,64.2,2305,80516,2.9,5155,117231,4.4,7820,165797,4.7,18102,464054,3.9,1316,85839,1.5,31,23300,0.1,66514,986279,6.7
"2021-04-21","Canarias",48036,90236,53.2,15292,154531,9.9,9864,235092,4.2,17488,350512,5.0,35142,832411,4.2,2459,163899,1.5,24,44352,0.1,128305,1871033,6.9
"2021-04-21","Cantabria",30416,41042,74.1,1769,53066,3.3,3821,77345,4.9,5694,89964,6.3,10817,194241,5.6,631,34935,1.8,5,10791,0.0,53153,501384,10.6
"2021-04-21","Castilla y Leon",153679,223657,68.7,12089,245410,4.9,20566,318575,6.5,30507,381175,8.0,42829,738950,5.8,2717,144422,1.9,89,40684,0.2,262476,2092873,12.5
"2021-04-21","Castilla la Mancha",93565,135194,69.2,6166,159101,3.9,14115,218444,6.5,22871,307478,7.4,35476,707865,5.0,3649,149518,2.4,86,42364,0.2,175928,1719964,10.2
"2021-04-21","Cataluña",228103,447196,51.0,32523,635292,5.1,52679,837584,6.3,69829,1091780,6.4,130174,2803626,4.6,16944,556316,3.0,238,159864,0.1,530490,6531658,8.1
"2021-04-21","C. Valenciana",188822,276531,68.3,11296,437862,2.6,24412,580728,4.2,34609,752334,4.6,69235,1765967,3.9,5438,352834,1.5,105,103049,0.1,333917,4269305,7.8
"2021-04-21","Extremadura",60053,76005,79.0,4114,91876,4.5,7945,125297,6.3,13155,169216,7.8,19911,351778,5.7,919,76088,1.2,41,20953,0.2,106138,911213,11.6
"2021-04-21","Galicia",145907,234302,62.3,4880,289762,1.7,16882,346927,4.9,23814,405889,5.9,39272,889004,4.4,1605,152745,1.1,3,44014,0.0,232363,2362643,9.8
"2021-04-21","La Rioja",15481,22207,69.7,720,28125,2.6,2457,37718,6.5,3412,47664,7.2,4723,107618,4.4,390,21170,1.8,7,6286,0.1,27190,270788,10.0
"2021-04-21","Madrid",242496,364122,66.6,10365,526081,2.0,31856,703323,4.5,52081,972783,5.4,112302,2513737,4.5,13930,479716,2.9,69,135861,0.1,463099,5695623,8.1
"2021-04-21","Murcia",52560,69771,75.3,2829,102899,2.7,7559,146909,5.1,13931,213256,6.5,27724,551265,5.0,2529,118667,2.1,97,34712,0.3,107229,1237479,8.7
"2021-04-21","Navarra",30976,41166,75.2,1843,55792,3.3,4079,73844,5.5,7613,96694,7.9,12416,223028,5.6,915,48505,1.9,4,13906,0.0,57846,552935,10.5
"2021-04-21","País Vasco",97574,157950,61.8,4048,213081,1.9,13553,280119,4.8,22860,339977,6.7,36876,724849,5.1,3307,140323,2.4,6,41824,0.0,178224,1898123,9.4
"2021-04-21","Ceuta",1704,2605,65.4,424,4318,9.8,339,7857,4.3,539,11556,4.7,826,30066,2.7,44,7581,0.6,0,2175,0.0,3876,66158,5.9
"2021-04-21","Melilla",1447,2349,61.6,1141,3748,30.4,352,7827,4.5,539,11299,4.8,837,30095,2.8,59,8536,0.7,6,2324,0.3,4381,66178,6.6
"2021-04-21","España",1905062,2834024,67.2,139684,3960045,3.5,280952,5336986,5.3,429902,7033306,6.1,781291,16706113,4.7,73712,3310299,2.2,1003,949049,0.1,3611606,40129822,9.0
"2021-04-22","Andalucía",375050,413516,90.7,24024,650381,3.7,44612,916147,4.9,73743,1265021,5.8,137500,3009381,4.6,12899,625846,2.1,142,181921,0.1,667970,7062213,9.5
"2021-04-22","Aragón",68653,98807,69.5,3605,118955,3.0,9735,156367,6.2,14281,198266,7.2,21990,446083,4.9,1477,89180,1.7,27,25106,0.1,119768,1132764,10.6
"2021-04-22","Asturias",68545,87826,78.0,4225,109249,3.9,10945,149652,7.3,14335,162645,8.8,22060,322095,6.8,2468,54179,4.6,29,15563,0.2,122607,901209,13.6
"2021-04-22","Baleares",34210,49542,69.1,2323,80516,2.9,5167,117231,4.4,7837,165797,4.7,18124,464054,3.9,1317,85839,1.5,31,23300,0.1,69009,986279,7.0
"2021-04-22","Canarias",51476,90236,57.0,16135,154531,10.4,9944,235092,4.2,17547,350512,5.0,35227,832411,4.2,2467,163899,1.5,25,44352,0.1,132821,1871033,7.1
"2021-04-22","Cantabria",32412,41042,79.0,1850,53066,3.5,3841,77345,5.0,5722,89964,6.4,10928,194241,5.6,643,34935,1.8,5,10791,0.0,55401,501384,11.0
"2021-04-22","Castilla y Leon",159297,223657,71.2,13481,245410,5.5,20639,318575,6.5,30574,381175,8.0,42931,738950,5.8,2723,144422,1.9,89,40684,0.2,269734,2092873,12.9
"2021-04-22","Castilla la Mancha",100972,135194,74.7,6609,159101,4.2,14184,218444,6.5,22967,307478,7.5,35615,707865,5.0,3663,149518,2.4,86,42364,0.2,184096,1719964,10.7
"2021-04-22","Cataluña",271407,447196,60.7,34685,635292,5.5,53778,837584,6.4,70483,1091780,6.5,130958,2803626,4.7,17073,556316,3.1,245,159864,0.2,578629,6531658,8.9
"2021-04-22","C. Valenciana",210655,276531,76.2,11992,437862,2.7,24496,580728,4.2,34664,752334,4.6,69349,1765967,3.9,5455,352834,1.5,106,103049,0.1,356717,4269305,8.4
"2021-04-22","Extremadura",65340,76005,86.0,5056,91876,5.5,7967,125297,6.4,13176,169216,7.8,19937,351778,5.7,921,76088,1.2,41,20953,0.2,112438,911213,12.3
"2021-04-22","Galicia",154295,234302,65.9,4934,289762,1.7,16955,346927,4.9,23897,405889,5.9,39458,889004,4.4,1613,152745,1.1,3,44014,0.0,241155,2362643,10.2
"2021-04-22","La Rioja",15897,22207,71.6,722,28125,2.6,2461,37718,6.5,3415,47664,7.2,4728,107618,4.4,392,21170,1.9,7,6286,0.1,27622,270788,10.2
"2021-04-22","Madrid",244035,364122,67.0,10523,526081,2.0,31955,703323,4.5,52137,972783,5.4,112386,2513737,4.5,13944,479716,2.9,72,135861,0.1,465052,5695623,8.2
"2021-04-22","Murcia",57341,69771,82.2,2870,102899,2.8,7574,146909,5.2,13944,213256,6.5,27750,551265,5.0,2530,118667,2.1,98,34712,0.3,112107,1237479,9.1
"2021-04-22","Navarra",31977,41166,77.7,1853,55792,3.3,4080,73844,5.5,7614,96694,7.9,12418,223028,5.6,915,48505,1.9,4,13906,0.0,58861,552935,10.6
"2021-04-22","País Vasco",97793,157950,61.9,4050,213081,1.9,13659,280119,4.9,22983,339977,6.8,37078,724849,5.1,3328,140323,2.4,6,41824,0.0,178897,1898123,9.4
"2021-04-22","Ceuta",1891,2605,72.6,876,4318,20.3,353,7857,4.5,546,11556,4.7,836,30066,2.8,46,7581,0.6,0,2175,0.0,4548,66158,6.9
"2021-04-22","Melilla",1479,2349,63.0,1404,3748,37.5,372,7827,4.8,542,11299,4.8,860,30095,2.9,69,8536,0.8,6,2324,0.3,4732,66178,7.2
"2021-04-22","España",2042726,2834024,72.1,151221,3960045,3.8,283265,5336986,5.3,431607,7033306,6.1,784050,16706113,4.7,74124,3310299,2.2,1022,949049,0.1,3768015,40129822,9.4
"2021-04-23","Andalucía",382779,413516,92.6,27482,650381,4.2,44762,916147,4.9,73892,1265021,5.8,137804,3009381,4.6,12973,625846,2.1,147,181921,0.1,679839,7062213,9.6
"2021-04-23","Aragón",72208,98807,73.1,3649,118955,3.1,9753,156367,6.2,14282,198266,7.2,22002,446083,4.9,1478,89180,1.7,27,25106,0.1,123399,1132764,10.9
"2021-04-23","Asturias",70529,87826,80.3,4440,109249,4.1,10986,149652,7.3,14364,162645,8.8,22113,322095,6.9,2495,54179,4.6,29,15563,0.2,124956,901209,13.9
"2021-04-23","Baleares",35425,49542,71.5,2405,80516,3.0,5168,117231,4.4,7837,165797,4.7,18126,464054,3.9,1318,85839,1.5,31,23300,0.1,70310,986279,7.1
"2021-04-23","Canarias",53490,90236,59.3,16629,154531,10.8,9985,235092,4.2,17589,350512,5.0,35307,832411,4.2,2471,163899,1.5,25,44352,0.1,135496,1871033,7.2
"2021-04-23","Cantabria",32515,41042,79.2,1854,53066,3.5,3879,77345,5.0,5775,89964,6.4,11056,194241,5.7,643,34935,1.8,5,10791,0.0,55727,501384,11.1
"2021-04-23","Castilla y Leon",159297,223657,71.2,13481,245410,5.5,20639,318575,6.5,30574,381175,8.0,42931,738950,5.8,2723,144422,1.9,89,40684,0.2,269734,2092873,12.9
"2021-04-23","Castilla la Mancha",104134,135194,77.0,6742,159101,4.2,14216,218444,6.5,23004,307478,7.5,35690,707865,5.0,3672,149518,2.5,86,42364,0.2,187544,1719964,10.9
"2021-04-23","Cataluña",305632,447196,68.3,37090,635292,5.8,54918,837584,6.6,71192,1091780,6.5,131621,2803626,4.7,17150,556316,3.1,252,159864,0.2,617855,6531658,9.5
"2021-04-23","C. Valenciana",229557,276531,83.0,13213,437862,3.0,24594,580728,4.2,34747,752334,4.6,69521,1765967,3.9,5485,352834,1.6,107,103049,0.1,377224,4269305,8.8
"2021-04-23","Extremadura",67603,76005,88.9,5200,91876,5.7,7982,125297,6.4,13197,169216,7.8,19983,351778,5.7,924,76088,1.2,41,20953,0.2,114930,911213,12.6
"2021-04-23","Galicia",156796,234302,66.9,5046,289762,1.7,17005,346927,4.9,23947,405889,5.9,39585,889004,4.5,1620,152745,1.1,3,44014,0.0,244002,2362643,10.3
"2021-04-23","La,Rioja",15932,22207,71.7,722,28125,2.6,2461,37718,6.5,3416,47664,7.2,4728,107618,4.4,392,21170,1.9,7,6286,0.1,27658,270788,10.2
"2021-04-23","Madrid",244625,364122,67.2,10592,526081,2.0,32004,703323,4.6,52170,972783,5.4,112463,2513737,4.5,13954,479716,2.9,72,135861,0.1,465880,5695623,8.2
"2021-04-23","Murcia",58089,69771,83.3,2887,102899,2.8,7579,146909,5.2,13947,213256,6.5,27758,551265,5.0,2530,118667,2.1,98,34712,0.3,112888,1237479,9.1
"2021-04-23","Navarra",32670,41166,79.4,2669,55792,4.8,4081,73844,5.5,7622,96694,7.9,12423,223028,5.6,916,48505,1.9,4,13906,0.0,60385,552935,10.9
"2021-04-23","País Vasco",98001,157950,62.0,4123,213081,1.9,13706,280119,4.9,23034,339977,6.8,37185,724849,5.1,3338,140323,2.4,6,41824,0.0,179393,1898123,9.5
"2021-04-23","Ceuta",2027,2605,77.8,1132,4318,26.2,373,7857,4.7,552,11556,4.8,842,30066,2.8,46,7581,0.6,0,2175,0.0,4972,66158,7.5
"2021-04-23","Melilla",1480,2349,63.0,1417,3748,37.8,372,7827,4.8,542,11299,4.8,861,30095,2.9,70,8536,0.8,6,2324,0.3,4748,66178,7.2
"2021-04-23","España",2122790,2834024,74.9,160777,3960045,4.1,285011,5336986,5.3,432882,7033306,6.2,785915,16706113,4.7,74379,3310299,2.2,1035,949049,0.1,3862789,40129822,9.6
"2021-04-26","Andalucía",388400,413516,93.9,32331,650381,5.0,44846,916147,4.9,73989,1265021,5.8,138031,3009381,4.6,13012,625846,2.1,151,181921,0.1,690760,7062213,9.8
"2021-04-26","Aragón",72744,98807,73.6,4908,118955,4.1,12561,156367,8.0,14295,198266,7.2,22011,446083,4.9,1478,89180,1.7,27,25106,0.1,128024,1132764,11.3
"2021-04-26","Asturias",71371,87826,81.3,6295,109249,5.8,10999,149652,7.3,14378,162645,8.8,22126,322095,6.9,2499,54179,4.6,29,15563,0.2,127697,901209,14.2
"2021-04-26","Baleares",36498,49542,73.7,6111,80516,7.6,5171,117231,4.4,7840,165797,4.7,18139,464054,3.9,1321,85839,1.5,31,23300,0.1,75111,986279,7.6
"2021-04-26","Canarias",55101,90236,61.1,21095,154531,13.7,10018,235092,4.3,17638,350512,5.0,35468,832411,4.3,2485,163899,1.5,25,44352,0.1,141830,1871033,7.6
"2021-04-26","Cantabria",32534,41042,79.3,1865,53066,3.5,3915,77345,5.1,5867,89964,6.5,11259,194241,5.8,653,34935,1.9,5,10791,0.0,56098,501384,11.2
"2021-04-26","Castilla y Leon",163619,223657,73.2,16298,245410,6.6,20792,318575,6.5,30715,381175,8.1,43124,738950,5.8,2745,144422,1.9,90,40684,0.2,277383,2092873,13.3
"2021-04-26","Castilla la Mancha",105824,135194,78.3,8733,159101,5.5,14250,218444,6.5,23050,307478,7.5,35753,707865,5.1,3674,149518,2.5,86,42364,0.2,191370,1719964,11.1
"2021-04-26","Cataluña",313079,447196,70.0,38938,635292,6.1,55654,837584,6.6,71793,1091780,6.6,132508,2803626,4.7,17330,556316,3.1,256,159864,0.2,629558,6531658,9.6
"2021-04-26","C. Valenciana",238288,276531,86.2,17498,437862,4.0,24673,580728,4.2,34838,752334,4.6,69709,1765967,3.9,5507,352834,1.6,109,103049,0.1,390622,4269305,9.1
"2021-04-26","Extremadura",67898,76005,89.3,5224,91876,5.7,7991,125297,6.4,13202,169216,7.8,20001,351778,5.7,924,76088,1.2,41,20953,0.2,115281,911213,12.7
"2021-04-26","Galicia",162967,234302,69.6,5121,289762,1.8,17019,346927,4.9,23952,405889,5.9,39599,889004,4.5,1623,152745,1.1,3,44014,0.0,250284,2362643,10.6
"2021-04-26","La Rioja",15983,22207,72.0,728,28125,2.6,2463,37718,6.5,3418,47664,7.2,4727,107618,4.4,392,21170,1.9,7,6286,0.1,27718,270788,10.2
"2021-04-26","Madrid",246682,364122,67.7,13992,526081,2.7,32060,703323,4.6,52208,972783,5.4,112521,2513737,4.5,13971,479716,2.9,73,135861,0.1,471507,5695623,8.3
"2021-04-26","Murcia",59491,69771,85.3,2901,102899,2.8,7588,146909,5.2,13961,213256,6.5,27780,551265,5.0,2532,118667,2.1,98,34712,0.3,114351,1237479,9.2
"2021-04-26","Navarra",32800,41166,79.7,2669,55792,4.8,4082,73844,5.5,7622,96694,7.9,12423,223028,5.6,916,48505,1.9,4,13906,0.0,60516,552935,10.9
"2021-04-26","País Vasco",98987,157950,62.7,7047,213081,3.3,13761,280119,4.9,23067,339977,6.8,37233,724849,5.1,3346,140323,2.4,6,41824,0.0,183447,1898123,9.7
"2021-04-26","Ceuta",2062,2605,79.2,1164,4318,27.0,383,7857,4.9,552,11556,4.8,842,30066,2.8,46,7581,0.6,0,2175,0.0,5049,66158,7.6
"2021-04-26","Melilla",1496,2349,63.7,1552,3748,41.4,481,7827,6.1,543,11299,4.8,862,30095,2.9,70,8536,0.8,6,2324,0.3,5010,66178,7.6
"2021-04-26","España",2165825,2834024,76.4,194474,3960045,4.9,289255,5336986,5.4,434125,7033306,6.2,788034,16706113,4.7,74705,3310299,2.3,1047,949049,0.1,3947465,40129822,9.8
"2021-04-27","Andalucía",392178,413516,94.8,45824,650381,7.0,44964,916147,4.9,74084,1265021,5.9,138233,3009381,4.6,13059,625846,2.1,161,181921,0.1,708503,7062213,10.0
"2021-04-27","Aragón",73541,98807,74.4,4920,118955,4.1,12572,156367,8.0,14300,198266,7.2,22013,446083,4.9,1478,89180,1.7,27,25106,0.1,128851,1132764,11.4
"2021-04-27","Asturias",73794,87826,84.0,6611,109249,6.1,11092,149652,7.4,14460,162645,8.9,22229,322095,6.9,2504,54179,4.6,29,15563,0.2,130719,901209,14.5
"2021-04-27","Baleares",36755,49542,74.2,6152,80516,7.6,5171,117231,4.4,7842,165797,4.7,18145,464054,3.9,1322,85839,1.5,31,23300,0.1,75418,986279,7.6
"2021-04-27","Canarias",56514,90236,62.6,22163,154531,14.3,10030,235092,4.3,17656,350512,5.0,35505,832411,4.3,2486,163899,1.5,26,44352,0.1,144380,1871033,7.7
"2021-04-27","Cantabria",33615,41042,81.9,2052,53066,3.9,3919,77345,5.1,5872,89964,6.5,11273,194241,5.8,653,34935,1.9,5,10791,0.0,57389,501384,11.4
"2021-04-27","Castilla y Leon",166294,223657,74.4,18190,245410,7.4,21196,318575,6.7,30840,381175,8.1,43244,738950,5.9,2755,144422,1.9,90,40684,0.2,282609,2092873,13.5
"2021-04-27","Castilla la Mancha",106290,135194,78.6,8789,159101,5.5,14262,218444,6.5,23072,307478,7.5,35805,707865,5.1,3680,149518,2.5,86,42364,0.2,191984,1719964,11.2
"2021-04-27","Cataluña",313364,447196,70.1,43824,635292,6.9,56194,837584,6.7,72277,1091780,6.6,133062,2803626,4.7,17501,556316,3.1,257,159864,0.2,636479,6531658,9.7
"2021-04-27","C. Valenciana",242030,276531,87.5,19392,437862,4.4,24689,580728,4.3,34844,752334,4.6,69730,1765967,3.9,5511,352834,1.6,109,103049,0.1,396305,4269305,9.3
"2021-04-27","Extremadura",67995,76005,89.5,6276,91876,6.8,7996,125297,6.4,13212,169216,7.8,20021,351778,5.7,925,76088,1.2,41,20953,0.2,116466,911213,12.8
"2021-04-27","Galicia",174741,234302,74.6,5247,289762,1.8,17094,346927,4.9,24053,405889,5.9,39735,889004,4.5,1639,152745,1.1,3,44014,0.0,262512,2362643,11.1
"2021-04-27","La Rioja",15985,22207,72.0,729,28125,2.6,2463,37718,6.5,3418,47664,7.2,4727,107618,4.4,393,21170,1.9,7,6286,0.1,27722,270788,10.2
"2021-04-27","Madrid",251033,364122,68.9,14413,526081,2.7,32148,703323,4.6,52240,972783,5.4,112593,2513737,4.5,13990,479716,2.9,79,135861,0.1,476496,5695623,8.4
"2021-04-27","Murcia",59536,69771,85.3,2905,102899,2.8,7593,146909,5.2,13976,213256,6.6,27816,551265,5.0,2542,118667,2.1,102,34712,0.3,114470,1237479,9.3
"2021-04-27","Navarra",35694,41166,86.7,3983,55792,7.1,4090,73844,5.5,7636,96694,7.9,12441,223028,5.6,919,48505,1.9,4,13906,0.0,64767,552935,11.7
"2021-04-27","País Vasco" ,102340,157950,64.8,9228,213081,4.3,13875,280119,5.0,23138,339977,6.8,37377,724849,5.2,3368,140323,2.4,6,41824,0.0,189332,1898123,10.0
"2021-04-27","Ceuta",2077,2605,79.7,1200,4318,27.8,392,7857,5.0,552,11556,4.8,843,30066,2.8,46,7581,0.6,0,2175,0.0,5110,66158,7.7
"2021-04-27","Melilla",1523,2349,64.8,1775,3748,47.4,789,7827,10.1,551,11299,4.9,866,30095,2.9,70,8536,0.8,6,2324,0.3,5580,66178,8.4
"2021-04-27","España",2205300,2834024,77.8,223677,3960045,5.6,291077,5336986,5.5,435222,7033306,6.2,789578,16706113,4.7,75022,3310299,2.3,1069,949049,0.1,4020945,40129822,10.0
"2021-04-28","Andalucía",396674,413516,95.9,74206,650381,11.4,45312,916147,4.9,74340,1265021,5.9,138602,3009381,4.6,13184,625846,2.1,179,181921,0.1,742497,7062213,10.5
"2021-04-28","Aragón",76440,98807,77.4,5099,118955,4.3,12635,156367,8.1,14317,198266,7.2,22041,446083,4.9,1480,89180,1.7,27,25106,0.1,132039,1132764,11.7
"2021-04-28","Asturias",77658,87826,88.4,8322,109249,7.6,11131,149652,7.4,14509,162645,8.9,22275,322095,6.9,2506,54179,4.6,29,15563,0.2,136430,901209,15.1
"2021-04-28","Baleares",38088,49542,76.9,6502,80516,8.1,5178,117231,4.4,7844,165797,4.7,18150,464054,3.9,1322,85839,1.5,31,23300,0.1,77115,986279,7.8
"2021-04-28","Canarias",60683,90236,67.2,24393,154531,15.8,10099,235092,4.3,17696,350512,5.0,35635,832411,4.3,2495,163899,1.5,28,44352,0.1,151029,1871033,8.1
"2021-04-28","Cantabria",35462,41042,86.4,4836,53066,9.1,3932,77345,5.1,5893,89964,6.6,11305,194241,5.8,658,34935,1.9,5,10791,0.0,62091,501384,12.4
"2021-04-28","Castilla y Leon",173340,223657,77.5,20463,245410,8.3,21867,318575,6.9,30928,381175,8.1,43353,738950,5.9,2761,144422,1.9,91,40684,0.2,292803,2092873,14.0
"2021-04-28","Castilla la Mancha",109439,135194,80.9,9812,159101,6.2,14321,218444,6.6,23152,307478,7.5,35859,707865,5.1,3679,149518,2.5,86,42364,0.2,196348,1719964,11.4
"2021-04-28","Cataluña",331518,447196,74.1,52052,635292,8.2,56954,837584,6.8,72870,1091780,6.7,133834,2803626,4.8,17626,556316,3.2,264,159864,0.2,665118,6531658,10.2
"2021-04-28","C. Valenciana",248860,276531,90.0,25337,437862,5.8,24775,580728,4.3,34879,752334,4.6,69768,1765967,4.0,5516,352834,1.6,110,103049,0.1,409245,4269305,9.6
"2021-04-28","Extremadura",69810,76005,91.8,10887,91876,11.8,8037,125297,6.4,13253,169216,7.8,20086,351778,5.7,928,76088,1.2,41,20953,0.2,123042,911213,13.5
"2021-04-28","Galicia",184440,234302,78.7,5456,289762,1.9,17203,346927,5.0,24120,405889,5.9,39848,889004,4.5,1647,152745,1.1,3,44014,0.0,272717,2362643,11.5
"2021-04-28","La Rioja",17113,22207,77.1,728,28125,2.6,2464,37718,6.5,3418,47664,7.2,4719,107618,4.4,392,21170,1.9,7,6286,0.1,28841,270788,10.7
"2021-04-28","Madrid",261634,364122,71.9,15907,526081,3.0,32345,703323,4.6,52340,972783,5.4,112805,2513737,4.5,14064,479716,2.9,84,135861,0.1,489179,5695623,8.6
"2021-04-28","Murcia",59867,69771,85.8,4039,102899,3.9,7595,146909,5.2,13982,213256,6.6,27822,551265,5.0,2544,118667,2.1,102,34712,0.3,115951,1237479,9.4
"2021-04-28","Navarra",36064,41166,87.6,4799,55792,8.6,4099,73844,5.6,7650,96694,7.9,12454,223028,5.6,920,48505,1.9,4,13906,0.0,65990,552935,11.9
"2021-04-28","País Vasco",102340,157950,64.8,9228,213081,4.3,13875,280119,5.0,23138,339977,6.8,37377,724849,5.2,3368,140323,2.4,6,41824,0.0,189332,1898123,10.0
"2021-04-28","Ceuta",2105,2605,80.8,1544,4318,35.8,430,7857,5.5,576,11556,5.0,852,30066,2.8,47,7581,0.6,0,2175,0.0,5554,66158,8.4
"2021-04-28","Melilla",1523,2349,64.8,1777,3748,47.4,791,7827,10.1,551,11299,4.9,866,30095,2.9,70,8536,0.8,6,2324,0.3,5584,66178,8.4
"2021-04-28","España",2283059,2834024,80.6,285391,3960045,7.2,293591,5336986,5.5,436655,7033306,6.2,791571,16706113,4.7,75388,3310299,2.3,1103,949049,0.1,4166758,40129822,10.4
"2021-04-29","Andalucía",400105,413516,96.8,123720,650381,19.0,49312,916147,5.4,74561,1265021,5.9,138996,3009381,4.6,13284,625846,2.1,182,181921,0.1,800160,7062213,11.3
"2021-04-29","Aragón",84700,98807,85.7,5954,118955,5.0,12754,156367,8.2,14357,198266,7.2,22125,446083,5.0,1490,89180,1.7,27,25106,0.1,141407,1132764,12.5
"2021-04-29","Asturias",80194,87826,91.3,13182,109249,12.1,11233,149652,7.5,14597,162645,9.0,22336,322095,6.9,2513,54179,4.6,29,15563,0.2,144084,901209,16.0
"2021-04-29","Baleares",40716,49542,82.2,7985,80516,9.9,5199,117231,4.4,7860,165797,4.7,18183,464054,3.9,1322,85839,1.5,31,23300,0.1,81296,986279,8.2
"2021-04-29","Canarias",64968,90236,72.0,27293,154531,17.7,10320,235092,4.4,17801,350512,5.1,35812,832411,4.3,2504,163899,1.5,33,44352,0.1,158731,1871033,8.5
"2021-04-29","Cantabria",36141,41042,88.1,5301,53066,10.0,3945,77345,5.1,5894,89964,6.6,11306,194241,5.8,658,34935,1.9,5,10791,0.0,63250,501384,12.6
"2021-04-29","Castilla y Leon",183462,223657,82.0,24122,245410,9.8,22165,318575,7.0,30998,381175,8.1,43476,738950,5.9,2771,144422,1.9,91,40684,0.2,307085,2092873,14.7
"2021-04-29","Castilla la Mancha",115216,135194,85.2,12258,159101,7.7,14467,218444,6.6,23279,307478,7.6,35959,707865,5.1,3690,149518,2.5,86,42364,0.2,204955,1719964,11.9
"2021-04-29","Cataluña",370562,447196,82.9,69281,635292,10.9,57978,837584,6.9,73606,1091780,6.7,134777,2803626,4.8,17767,556316,3.2,271,159864,0.2,724242,6531658,11.1
"2021-04-29","C. Valenciana",261749,276531,94.7,41552,437862,9.5,24960,580728,4.3,34974,752334,4.6,69910,1765967,4.0,5553,352834,1.6,110,103049,0.1,438808,4269305,10.3
"2021-04-29","Extremadura",72218,76005,95.0,15963,91876,17.4,8068,125297,6.4,13275,169216,7.8,20106,351778,5.7,929,76088,1.2,41,20953,0.2,130600,911213,14.3
"2021-04-29","Galicia",191358,234302,81.7,5591,289762,1.9,17278,346927,5.0,24167,405889,6.0,39951,889004,4.5,1663,152745,1.1,9,44014,0.0,280017,2362643,11.9
"2021-04-29","La Rioja",18464,22207,83.1,737,28125,2.6,2468,37718,6.5,3417,47664,7.2,4718,107618,4.4,392,21170,1.9,7,6286,0.1,30203,270788,11.2
"2021-04-29","Madrid",275380,364122,75.6,21425,526081,4.1,32590,703323,4.6,52434,972783,5.4,113017,2513737,4.5,14108,479716,2.9,94,135861,0.1,509048,5695623,8.9
"2021-04-29","Murcia",61436,69771,88.1,4287,102899,4.2,7647,146909,5.2,13994,213256,6.6,27859,551265,5.1,2547,118667,2.1,103,34712,0.3,117873,1237479,9.5
"2021-04-29","Navarra",36337,41166,88.3,6076,55792,10.9,4105,73844,5.6,7656,96694,7.9,12457,223028,5.6,920,48505,1.9,4,13906,0.0,67555,552935,12.2
"2021-04-29","País Vasco",108819,157950,68.9,9550,213081,4.5,13956,280119,5.0,23230,339977,6.8,37531,724849,5.2,3384,140323,2.4,6,41824,0.0,196476,1898123,10.4
"2021-04-29","Ceuta",2125,2605,81.6,1782,4318,41.3,478,7857,6.1,615,11556,5.3,873,30066,2.9,48,7581,0.6,0,2175,0.0,5921,66158,8.9
"2021-04-29","Melilla",1559,2349,66.4,2037,3748,54.3,1036,7827,13.2,563,11299,5.0,871,30095,2.9,71,8536,0.8,6,2324,0.3,6143,66178,9.3
"2021-04-29","España",2405510,2834024,84.9,398100,3960045,10.1,300508,5336986,5.6,438485,7033306,6.2,794246,16706113,4.8,75800,3310299,2.3,1135,949049,0.1,4413784,40129822,11.0
