fecha,edad,sexo,porcentaje_casos,acumulados_caso,porcentaje_fallecidos,acumulado_fallecidos
 2020-10-14,60-69,Hombre,11.1,2974,13.2,126
 2020-10-14,70-79,Hombre,8.2,2200,31.8,304
 2020-10-14,80-89,Hombre,5.3,1409,36.6,350
 2020-10-14,90+,Hombre,1.3,340,12.3,118
 2020-10-15,0-9,Mujer,4.8,1461,0.0,0
 2020-10-15,10-19,Mujer,7.7,2323,0.1,1
 2020-10-15,20-29,Mujer,14.5,4395,0.1,1
 2020-10-15,30-39,Mujer,14.8,4495,0.1,1
 2020-10-15,40-49,Mujer,16.3,4948,0.7,5
 2020-10-15,50-59,Mujer,14.9,4522,2.1,16
 2020-10-15,60-69,Mujer,9.9,2994,6.2,47
 2020-10-15,70-79,Mujer,7.2,2182,20.2,152
 2020-10-15,80-89,Mujer,6.8,2060,44.4,334
 2020-10-15,90+,Mujer,3.0,911,26.0,196
 2020-10-15,0-9,Hombre,5.3,1432,0.0,0
 2020-10-15,10-19,Hombre,8.0,2178,0.0,0
 2020-10-15,20-29,Hombre,14.6,3941,0.1,1
 2020-10-15,30-39,Hombre,15.1,4091,0.6,6
 2020-10-15,40-49,Hombre,16.5,4464,0.9,9
 2020-10-15,50-59,Hombre,14.7,3966,4.5,43
 2020-10-15,60-69,Hombre,11.1,3008,13.3,128
 2020-10-15,70-79,Hombre,8.2,2223,31.6,304
 2020-10-15,80-89,Hombre,5.2,1414,36.6,352
 2020-10-15,90+,Hombre,1.3,344,12.4,119
 2020-10-17,0-9,Mujer,4.9,1521,0.0,0
 2020-10-17,10-19,Mujer,7.8,2424,0.1,1
 2020-10-17,20-29,Mujer,14.5,4529,0.1,1
 2020-10-17,30-39,Mujer,14.8,4629,0.1,1
 2020-10-17,40-49,Mujer,16.3,5097,0.7,5
 2020-10-17,50-59,Mujer,15.0,4665,2.1,16
 2020-10-17,60-69,Mujer,9.9,3076,6.2,47
 2020-10-17,70-79,Mujer,7.2,2246,20.2,152
 2020-10-17,80-89,Mujer,6.7,2101,44.3,334
 2020-10-17,90+,Mujer,2.9,913,26.1,197
 2020-10-17,0-9,Hombre,5.4,1499,0.0,0
 2020-10-17,10-19,Hombre,8.1,2266,0.0,0
 2020-10-17,20-29,Hombre,14.6,4074,0.1,1
 2020-10-17,30-39,Hombre,15.1,4205,0.6,6
 2020-10-17,40-49,Hombre,16.5,4620,0.9,9
 2020-10-17,50-59,Hombre,14.7,4099,4.4,43
 2020-10-17,60-69,Hombre,11.0,3080,13.5,131
 2020-10-17,70-79,Hombre,8.2,2276,31.6,306
 2020-10-17,80-89,Hombre,5.2,1450,36.4,353
 2020-10-17,90+,Hombre,1.2,348,12.4,120
 2020-10-19,0-9,Mujer,4.9,1529,0.0,0
 2020-10-19,10-19,Mujer,7.8,2462,0.1,1
 2020-10-19,20-29,Mujer,14.5,4556,0.1,1
 2020-10-19,30-39,Mujer,14.8,4647,0.1,1
 2020-10-19,40-49,Mujer,16.3,5125,0.7,5
 2020-10-19,50-59,Mujer,15.0,4691,2.1,16
 2020-10-19,60-69,Mujer,9.8,3086,6.2,47
 2020-10-19,70-79,Mujer,7.2,2259,20.1,152
 2020-10-19,80-89,Mujer,6.7,2107,44.4,335
 2020-10-19,90+,Mujer,2.9,913,26.1,197
 2020-10-19,0-9,Hombre,5.4,1517,0.0,0
 2020-10-19,10-19,Hombre,8.2,2292,0.0,0
 2020-10-19,20-29,Hombre,14.6,4092,0.1,1
 2020-10-19,30-39,Hombre,15.0,4222,0.6,6
 2020-10-19,40-49,Hombre,16.5,4639,0.9,9
 2020-10-19,50-59,Hombre,14.7,4116,4.4,43
 2020-10-19,60-69,Hombre,11.0,3087,13.5,131
 2020-10-19,70-79,Hombre,8.1,2285,31.5,306
 2020-10-19,80-89,Hombre,5.2,1456,36.5,354
 2020-10-19,90+,Hombre,1.2,348,12.5,121
 2020-10-20,0-9,Mujer,4.8,1554,0.0,0
 2020-10-20,10-19,Mujer,7.9,2526,0.1,1
 2020-10-20,20-29,Mujer,14.6,4671,0.1,1
 2020-10-20,30-39,Mujer,14.8,4752,0.1,1
 2020-10-20,40-49,Mujer,16.4,5251,0.7,5
 2020-10-20,50-59,Mujer,14.9,4791,2.1,16
 2020-10-20,60-69,Mujer,9.8,3161,6.2,47
 2020-10-20,70-79,Mujer,7.2,2300,20.1,152
 2020-10-20,80-89,Mujer,6.7,2152,44.5,337
 2020-10-20,90+,Mujer,2.9,935,26.0,197
 2020-10-20,0-9,Hombre,5.4,1561,0.0,0
 2020-10-20,10-19,Hombre,8.2,2362,0.0,0
 2020-10-20,20-29,Hombre,14.6,4175,0.1,1
 2020-10-20,30-39,Hombre,15.1,4318,0.6,6
 2020-10-20,40-49,Hombre,16.6,4764,0.9,9
 2020-10-20,50-59,Hombre,14.7,4212,4.4,43
 2020-10-20,60-69,Hombre,11.0,3144,13.6,132
 2020-10-20,70-79,Hombre,8.1,2325,31.5,307
 2020-10-20,80-89,Hombre,5.1,1477,36.4,355
 2020-10-20,90+,Hombre,1.2,349,12.4,121
 2020-10-21,0-9,Mujer,4.9,1573,0.0,0
 2020-10-21,10-19,Mujer,7.9,2562,0.1,1
 2020-10-21,20-29,Mujer,14.6,4722,0.1,1
 2020-10-21,30-39,Mujer,14.8,4804,0.1,1
 2020-10-21,40-49,Mujer,16.4,5303,0.7,5
 2020-10-21,50-59,Mujer,14.9,4838,2.1,16
 2020-10-21,60-69,Mujer,9.8,3190,6.3,48
 2020-10-21,70-79,Mujer,7.2,2325,19.9,152
 2020-10-21,80-89,Mujer,6.7,2163,44.4,339
 2020-10-21,90+,Mujer,2.9,938,26.2,200
 2020-10-21,0-9,Hombre,5.4,1578,0.0,0
 2020-10-21,10-19,Hombre,8.3,2400,0.0,0
 2020-10-21,20-29,Hombre,14.6,4226,0.1,1
 2020-10-21,30-39,Hombre,15.0,4357,0.6,6
 2020-10-21,40-49,Hombre,16.6,4820,1.0,10
 2020-10-21,50-59,Hombre,14.7,4266,4.4,43
 2020-10-21,60-69,Hombre,11.0,3177,13.5,132
 2020-10-21,70-79,Hombre,8.1,2345,31.3,307
 2020-10-21,80-89,Hombre,5.1,1486,36.5,358
 2020-10-21,90+,Hombre,1.2,351,12.6,123
 2020-10-22,0-9,Mujer,4.9,1615,0.0,0
 2020-10-22,10-19,Mujer,7.9,2607,0.1,1
 2020-10-22,20-29,Mujer,14.6,4815,0.1,1
 2020-10-22,30-39,Mujer,14.8,4886,0.1,1
 2020-10-22,40-49,Mujer,16.4,5397,0.7,5
 2020-10-22,50-59,Mujer,14.9,4925,2.1,16
 2020-10-22,60-69,Mujer,9.8,3244,6.3,48
 2020-10-22,70-79,Mujer,7.1,2353,19.8,152
 2020-10-22,80-89,Mujer,6.6,2186,44.5,341
 2020-10-22,90+,Mujer,2.9,946,26.3,202
 2020-10-22,0-9,Hombre,5.5,1619,0.0,0
 2020-10-22,10-19,Hombre,8.3,2460,0.0,0
 2020-10-22,20-29,Hombre,14.6,4317,0.1,1
 2020-10-22,30-39,Hombre,15.0,4425,0.6,6
 2020-10-22,40-49,Hombre,16.7,4924,1.0,10
 2020-10-22,50-59,Hombre,14.7,4352,4.4,43
 2020-10-22,60-69,Hombre,10.9,3224,13.5,133
 2020-10-22,70-79,Hombre,8.0,2363,31.2,308
 2020-10-22,80-89,Hombre,5.1,1505,36.6,361
 2020-10-22,90+,Hombre,1.2,353,12.6,124
 2020-10-24,0-9,Mujer,4.9,1696,0.0,0
 2020-10-24,10-19,Mujer,8.1,2784,0.1,1
 2020-10-24,20-29,Mujer,14.6,5025,0.1,1
 2020-10-24,30-39,Mujer,14.9,5124,0.1,1
 2020-10-24,40-49,Mujer,16.3,5625,0.6,5
 2020-10-24,50-59,Mujer,15.0,5161,2.1,16
 2020-10-24,60-69,Mujer,9.8,3373,6.3,49
 2020-10-24,70-79,Mujer,7.1,2455,19.7,152
 2020-10-24,80-89,Mujer,6.5,2245,44.7,345
 2020-10-24,90+,Mujer,2.8,967,26.2,202
 2020-10-24,0-9,Hombre,5.6,1722,0.0,0
 2020-10-24,10-19,Hombre,8.5,2627,0.0,0
 2020-10-24,20-29,Hombre,14.6,4532,0.1,1
 2020-10-24,30-39,Hombre,14.9,4615,0.6,6
 2020-10-24,40-49,Hombre,16.7,5167,1.1,11
 2020-10-24,50-59,Hombre,14.8,4582,4.4,44
 2020-10-24,60-69,Hombre,10.8,3350,13.4,133
 2020-10-24,70-79,Hombre,8.0,2464,31.4,311
 2020-10-24,80-89,Hombre,5.0,1551,36.5,362
 2020-10-24,90+,Hombre,1.2,363,12.5,124
 2020-10-26,0-9,Mujer,4.9,1709,0.0,0
 2020-10-26,10-19,Mujer,8.2,2825,0.1,1
 2020-10-26,20-29,Mujer,14.6,5047,0.1,1
 2020-10-26,30-39,Mujer,14.9,5156,0.1,1
 2020-10-26,40-49,Mujer,16.3,5651,0.6,5
 2020-10-26,50-59,Mujer,15.0,5186,2.1,16
 2020-10-26,60-69,Mujer,9.8,3391,6.3,49
 2020-10-26,70-79,Mujer,7.1,2468,19.6,152
 2020-10-26,80-89,Mujer,6.5,2246,44.9,349
 2020-10-26,90+,Mujer,2.8,970,26.1,203
 2020-10-26,0-9,Hombre,5.6,1735,0.0,0
 2020-10-26,10-19,Hombre,8.6,2668,0.0,0
 2020-10-26,20-29,Hombre,14.6,4547,0.1,1
 2020-10-26,30-39,Hombre,14.9,4641,0.6,6
 2020-10-26,40-49,Hombre,16.7,5199,1.2,12
 2020-10-26,50-59,Hombre,14.8,4607,4.5,45
 2020-10-26,60-69,Hombre,10.8,3372,13.4,134
 2020-10-26,70-79,Hombre,7.9,2476,31.3,312
 2020-10-26,80-89,Hombre,5.0,1558,36.4,363
 2020-10-26,90+,Hombre,1.2,364,12.5,125
 2020-10-27,0-9,Mujer,5.0,1757,0.0,0
 2020-10-27,10-19,Mujer,8.2,2880,0.1,1
 2020-10-27,20-29,Mujer,14.6,5135,0.1,1
 2020-10-27,30-39,Mujer,14.8,5225,0.1,1
 2020-10-27,40-49,Mujer,16.4,5758,0.6,5
 2020-10-27,50-59,Mujer,15.0,5266,2.0,16
 2020-10-27,60-69,Mujer,9.8,3451,6.5,51
 2020-10-27,70-79,Mujer,7.1,2496,19.5,153
 2020-10-27,80-89,Mujer,6.4,2269,44.7,351
 2020-10-27,90+,Mujer,2.8,977,26.2,206
 2020-10-27,0-9,Hombre,5.6,1779,0.0,0
 2020-10-27,10-19,Hombre,8.6,2741,0.0,0
 2020-10-27,20-29,Hombre,14.6,4638,0.1,1
 2020-10-27,30-39,Hombre,14.8,4702,0.6,6
 2020-10-27,40-49,Hombre,16.7,5289,1.4,14
 2020-10-27,50-59,Hombre,14.8,4678,4.5,45
 2020-10-27,60-69,Hombre,10.8,3428,13.4,135
 2020-10-27,70-79,Hombre,7.9,2502,31.1,314
 2020-10-27,80-89,Hombre,5.0,1571,36.5,368
 2020-10-27,90+,Hombre,1.2,366,12.5,126
 2020-10-28,0-9,Mujer,5.0,1815,0.0,0
 2020-10-28,10-19,Mujer,8.3,2979,0.1,1
 2020-10-28,20-29,Mujer,14.6,5277,0.1,1
 2020-10-28,30-39,Mujer,14.8,5330,0.1,1
 2020-10-28,40-49,Mujer,16.4,5919,0.6,5
 2020-10-28,50-59,Mujer,14.9,5384,2.0,16
 2020-10-28,60-69,Mujer,9.8,3531,6.5,51
 2020-10-28,70-79,Mujer,7.1,2551,19.6,154
 2020-10-28,80-89,Mujer,6.4,2303,44.7,352
 2020-10-28,90+,Mujer,2.7,990,26.2,206
 2020-10-28,0-9,Hombre,5.6,1824,0.0,0
 2020-10-28,10-19,Hombre,8.8,2854,0.0,0
 2020-10-28,20-29,Hombre,14.6,4742,0.1,1
 2020-10-28,30-39,Hombre,14.8,4802,0.6,6
 2020-10-28,40-49,Hombre,16.7,5422,1.4,14
 2020-10-28,50-59,Hombre,14.8,4789,4.4,45
 2020-10-28,60-69,Hombre,10.8,3499,13.3,135
 2020-10-28,70-79,Hombre,7.9,2559,31.0,314
 2020-10-28,80-89,Hombre,4.9,1598,36.6,371
 2020-10-28,90+,Hombre,1.2,374,12.6,128
 2020-10-29,0-9,Mujer,5.1,1875,0.0,0
 2020-10-29,10-19,Mujer,8.3,3060,0.1,1
 2020-10-29,20-29,Mujer,14.6,5378,0.1,1
 2020-10-29,30-39,Mujer,14.8,5442,0.1,1
 2020-10-29,40-49,Mujer,16.5,6077,0.6,5
 2020-10-29,50-59,Mujer,15.0,5518,2.0,16
 2020-10-29,60-69,Mujer,9.7,3590,6.4,51
 2020-10-29,70-79,Mujer,7.1,2605,19.7,156
 2020-10-29,80-89,Mujer,6.3,2331,44.8,355
 2020-10-29,90+,Mujer,2.7,1002,26.1,207
 2020-10-29,0-9,Hombre,5.6,1867,0.0,0
 2020-10-29,10-19,Hombre,8.9,2945,0.0,0
 2020-10-29,20-29,Hombre,14.6,4854,0.1,1
 2020-10-29,30-39,Hombre,14.8,4917,0.6,6
 2020-10-29,40-49,Hombre,16.7,5555,1.4,14
 2020-10-29,50-59,Hombre,14.7,4897,4.4,45
 2020-10-29,60-69,Hombre,10.7,3565,13.3,136
 2020-10-29,70-79,Hombre,7.9,2607,30.8,315
 2020-10-29,80-89,Hombre,4.9,1621,36.8,376
 2020-10-29,90+,Hombre,1.1,379,12.6,129
 2020-10-30,0-9,Mujer,5.1,1925,0.0,0
 2020-10-30,10-19,Mujer,8.3,3148,0.1,1
 2020-10-30,20-29,Mujer,14.6,5505,0.1,1
 2020-10-30,30-39,Mujer,14.8,5568,0.1,1
 2020-10-30,40-49,Mujer,16.5,6232,0.6,5
 2020-10-30,50-59,Mujer,14.9,5628,2.0,16
