"fecha","Comunidad","vac_80+","pobl_80+","por_80+","vac_70-79","pobl_70-79","por_70-79","vac_60-69","pobl_60-69","por_60-69","vac_50-59","pobl_50-59","por_50-59","vac_25-49","pobl_25-49","por_25-49","vac_18-24","pobl_18-24","por_18-24","vac_16-17","pobl_16-17","por_16-17","tot_vac","pobl_tot","por_tot"
"2021-04-29","C. Valenciana",288741,276531,100,327098,437862,74.7,249711,580728,43.0,95083,752334,12.6,204073,1765967,11.6,17930,352834,5.1,127,103049,0.1,1182763,4269305,27.7
"2021-04-29","Extremadura",77242,76005,100,84596,91876,92.1,66116,125297,52.8,24304,169216,14.4,43216,351778,12.3,2324,76088,3.1,58,20953,0.3,297856,911213,32.7
"2021-04-29","Galicia",233932,234302,99.8,259674,289762,89.6,124461,346927,35.9,66791,405889,16.5,97651,889004,11.0,5203,152745,3.4,40,44014,0.1,787752,2362643,33.3
"2021-04-29","La Rioja",22849,22207,100,26026,28125,92.5,19288,37718,51.1,6950,47664,14.6,13328,107618,12.4,1329,21170,6.3,9,6286,0.1,89779,270788,33.2
"2021-04-29","Madrid",361876,364122,99.4,392124,526081,74.5,365214,703323,51.9,115638,972783,11.9,280134,2513737,11.1,23673,479716,4.9,245,135861,0.2,1538904,5695623,27.0
"2021-04-29","Murcia",71525,69771,100,79299,102899,77.1,69007,146909,47.0,25575,213256,12.0,58859,551265,10.7,7099,118667,6.0,118,34712,0.3,311482,1237479,25.2
"2021-04-29","Navarra",41457,41166,100,47075,55792,84.4,35142,73844,47.6,14077,96694,14.6,26597,223028,11.9,3319,48505,6.8,5,13906,0.0,167672,552935,30.3
"2021-04-29","País Vasco",158430,157950,100,131451,213081,61.7,112644,280119,40.2,51728,339977,15.2,94962,724849,13.1,12140,140323,8.7,14,41824,0.0,561369,1898123,29.6
"2021-04-29","Ceuta",2259,2605,86.7,3425,4318,79.3,3726,7857,47.4,1833,11556,15.9,3587,30066,11.9,309,7581,4.1,5,2175,0.2,15144,66158,22.9
"2021-04-29","Melilla",1814,2349,77.2,2843,3748,75.9,4675,7827,59.7,1630,11299,14.4,3364,30095,11.2,211,8536,2.5,6,2324,0.3,14543,66178,22.0
"2021-04-29","España",2850990,2834024,100,2998492,3960045,75.7,2652769,5336986,49.7,925745,7033306,13.2,1908330,16706113,11.4,182112,3310299,5.5,1708,949049,0.2,11520146,40129822,28.7
"2021-04-30","Andalucía",424535,413516,100.0,563586,650381,86.7,495352,916147,54.1,152614,1265021,12.1,337722,3009381,11.2,29909,625846,4.8,352,181921,0.2,2004070,7062213,28.4
"2021-04-30","Aragón",99213,98807,100.0,104691,118955,88.0,87554,156367,56.0,28302,198266,14.3,51841,446083,11.6,5884,89180,6.6,35,25106,0.1,377520,1132764,33.3
"2021-04-30","Asturias",86871,87826,98.9,91632,109249,83.9,76379,149652,51.0,25602,162645,15.7,40510,322095,12.6,3849,54179,7.1,37,15563,0.2,324880,901209,36.0
"2021-04-30","Baleares",48890,49542,98.7,56372,80516,70.0,62675,117231,53.5,21389,165797,12.9,43480,464054,9.4,3767,85839,4.4,35,23300,0.2,236608,986279,24.0
"2021-04-30","Canarias",86795,90236,96.2,114892,154531,74.3,141197,235092,60.1,30748,350512,8.8,68858,832411,8.3,6082,163899,3.7,56,44352,0.1,448628,1871033,24.0
"2021-04-30","Cantabria",41014,41042,99.9,46357,53066,87.4,32473,77345,42.0,11842,89964,13.2,23225,194241,12.0,1616,34935,4.6,5,10791,0.0,156532,501384,31.2
"2021-04-30","Castilla y Leon",226007,223657,100.0,217397,245410,88.6,144964,318575,45.5,57686,381175,15.1,90107,738950,12.2,7954,144422,5.5,102,40684,0.3,744217,2092873,35.6
"2021-04-30","Castilla la Mancha",135502,135194,100.0,136737,159101,85.9,110776,218444,50.7,47443,307478,15.4,77022,707865,10.9,6345,149518,4.2,102,42364,0.2,513927,1719964,29.9
"2021-04-30","Cataluña",444256,447196,99.3,376262,635292,59.2,511682,837584,61.1,141648,1091780,13.0,308108,2803626,11.0,38370,556316,6.9,386,159864,0.2,1820712,6531658,27.9
"2021-04-30","C. Valenciana",289053,276531,100.0,336683,437862,76.9,252570,580728,43.5,96213,752334,12.8,205033,1765967,11.6,17986,352834,5.1,130,103049,0.1,1197668,4269305,28.1
"2021-04-30","Extremadura",77383,76005,100.0,89497,91876,97.4,67972,125297,54.2,24514,169216,14.5,43383,351778,12.3,2332,76088,3.1,62,20953,0.3,305143,911213,33.5
"2021-04-30","Galicia",234562,234302,100.0,272196,289762,93.9,136107,346927,39.2,66827,405889,16.5,97697,889004,11.0,5207,152745,3.4,40,44014,0.1,812636,2362643,34.4
"2021-04-30","La Rioja",22915,22207,100.0,26241,28125,93.3,19655,37718,52.1,6956,47664,14.6,13343,107618,12.4,1332,21170,6.3,9,6286,0.1,90451,270788,33.4
"2021-04-30","Madrid",362428,364122,99.5,411932,526081,78.3,375423,703323,53.4,116202,972783,11.9,280897,2513737,11.2,23821,479716,5.0,251,135861,0.2,1570954,5695623,27.6
"2021-04-30","Murcia",71681,69771,100.0,82990,102899,80.7,73620,146909,50.1,25653,213256,12.0,58936,551265,10.7,7108,118667,6.0,118,34712,0.3,320106,1237479,25.9
"2021-04-30","Navarra",41598,41166,100.0,49373,55792,88.5,36057,73844,48.8,14121,96694,14.6,26652,223028,12.0,3324,48505,6.9,6,13906,0.0,171131,552935,30.9
"2021-04-30","País Vasco",158649,157950,100.0,139643,213081,65.5,115604,280119,41.3,51943,339977,15.3,95164,724849,13.1,12179,140323,8.7,14,41824,0.0,573196,1898123,30.2
"2021-04-30","Ceuta",2260,2605,86.8,3431,4318,79.5,3744,7857,47.7,1873,11556,16.2,3620,30066,12.0,315,7581,4.2,6,2175,0.3,15249,66158,23.0
"2021-04-30","Melilla",1820,2349,77.5,2858,3748,76.3,4797,7827,61.3,1638,11299,14.5,3369,30095,11.2,212,8536,2.5,6,2324,0.3,14700,66178,22.2
"2021-04-30","España",2855458,2834024,100.0,3122780,3960045,78.9,2751720,5336986,51.6,931121,7033306,13.2,1916642,16706113,11.5,183887,3310299,5.6,1752,949049,0.2,11763360,40129822,29.3
"2021-05-03","Andalucía",424535,413516,100.0,563586,650381,86.7,495352,916147,54.1,152614,1265021,12.1,337722,3009381,11.2,29909,625846,4.8,352,181921,0.2,2004070,7062213,28.4
"2021-05-03","Aragón",99213,98807,100.0,104691,118955,88.0,87554,156367,56.0,28302,198266,14.3,51841,446083,11.6,5884,89180,6.6,35,25106,0.1,377520,1132764,33.3
"2021-05-03","Asturias",86871,87826,98.9,91632,109249,83.9,76379,149652,51.0,25602,162645,15.7,40510,322095,12.6,3849,54179,7.1,37,15563,0.2,324880,901209,36.0
"2021-05-03","Baleares",48890,49542,98.7,56372,80516,70.0,62675,117231,53.5,21389,165797,12.9,43480,464054,9.4,3767,85839,4.4,35,23300,0.2,236608,986279,24.0
"2021-05-03","Canarias",86795,90236,96.2,114892,154531,74.3,141197,235092,60.1,30748,350512,8.8,68858,832411,8.3,6082,163899,3.7,56,44352,0.1,448628,1871033,24.0
"2021-05-03","Cantabria",41014,41042,99.9,46357,53066,87.4,32473,77345,42.0,11842,89964,13.2,23225,194241,12.0,1616,34935,4.6,5,10791,0.0,156532,501384,31.2
"2021-05-03","Castilla y Leon",226007,223657,100.0,217397,245410,88.6,144964,318575,45.5,57686,381175,15.1,90107,738950,12.2,7954,144422,5.5,102,40684,0.3,744217,2092873,35.6
"2021-05-03","Castilla la Mancha",135502,135194,100.0,136737,159101,85.9,110776,218444,50.7,47443,307478,15.4,77022,707865,10.9,6345,149518,4.2,102,42364,0.2,513927,1719964,29.9
"2021-05-03","Cataluña",444256,447196,99.3,376262,635292,59.2,511682,837584,61.1,141648,1091780,13.0,308108,2803626,11.0,38370,556316,6.9,386,159864,0.2,1820712,6531658,27.9
"2021-05-03","C. Valenciana",289053,276531,100.0,336683,437862,76.9,252570,580728,43.5,96213,752334,12.8,205033,1765967,11.6,17986,352834,5.1,130,103049,0.1,1197668,4269305,28.1
"2021-05-03","Extremadura",77383,76005,100.0,89497,91876,97.4,67972,125297,54.2,24514,169216,14.5,43383,351778,12.3,2332,76088,3.1,62,20953,0.3,305143,911213,33.5
"2021-05-03","Galicia",234562,234302,100.0,272196,289762,93.9,136107,346927,39.2,66827,405889,16.5,97697,889004,11.0,5207,152745,3.4,40,44014,0.1,812636,2362643,34.4
"2021-05-03","La Rioja",22915,22207,100.0,26241,28125,93.3,19655,37718,52.1,6956,47664,14.6,13343,107618,12.4,1332,21170,6.3,9,6286,0.1,90451,270788,33.4
"2021-05-03","Madrid",362428,364122,99.5,411932,526081,78.3,375423,703323,53.4,116202,972783,11.9,280897,2513737,11.2,23821,479716,5.0,251,135861,0.2,1570954,5695623,27.6
"2021-05-03","Murcia",71681,69771,100.0,82990,102899,80.7,73620,146909,50.1,25653,213256,12.0,58936,551265,10.7,7108,118667,6.0,118,34712,0.3,320106,1237479,25.9
"2021-05-03","Navarra",41598,41166,100.0,49373,55792,88.5,36057,73844,48.8,14121,96694,14.6,26652,223028,12.0,3324,48505,6.9,6,13906,0.0,171131,552935,30.9
"2021-05-03","País Vasco",158649,157950,100.0,139643,213081,65.5,115604,280119,41.3,51943,339977,15.3,95164,724849,13.1,12179,140323,8.7,14,41824,0.0,573196,1898123,30.2
"2021-05-03","Ceuta",2260,2605,86.8,3431,4318,79.5,3744,7857,47.7,1873,11556,16.2,3620,30066,12.0,315,7581,4.2,6,2175,0.3,15249,66158,23.0
"2021-05-03","Melilla",1820,2349,77.5,2858,3748,76.3,4797,7827,61.3,1638,11299,14.5,3369,30095,11.2,212,8536,2.5,6,2324,0.3,14700,66178,22.2
"2021-05-03","España",2855458,2834024,100.0,3122780,3960045,78.9,2751720,5336986,51.6,931121,7033306,13.2,1916642,16706113,11.5,183887,3310299,5.6,1752,949049,0.2,11763360,40129822,29.3
"2021-05-04","Andalucía",425438,413516,100.0,585372,650381,90.0,548244,916147,59.8,153727,1265021,12.2,339367,3009381,11.3,30596,625846,4.9,369,181921,0.2,2083113,7062213,29.5
"2021-05-04","Aragón",99365,98807,100.0,108356,118955,91.1,98986,156367,63.3,28718,198266,14.5,52256,446083,11.7,5914,89180,6.6,35,25106,0.1,393630,1132764,34.7
"2021-05-04","Asturias",87141,87826,99.2,101161,109249,92.6,79164,149652,52.9,26417,162645,16.2,42071,322095,13.1,4160,54179,7.7,37,15563,0.2,340151,901209,37.7
"2021-05-04","Baleares",49074,49542,99.1,60572,80516,75.2,64438,117231,55.0,22480,165797,13.6,44015,464054,9.5,3817,85839,4.4,36,23300,0.2,244432,986279,24.8
"2021-05-04","Canarias",87269,90236,96.7,122263,154531,79.1,146877,235092,62.5,31237,350512,8.9,69403,832411,8.3,6127,163899,3.7,57,44352,0.1,463233,1871033,24.8
"2021-05-04","Cantabria",41355,41042,100.0,51090,53066,96.3,33817,77345,43.7,11961,89964,13.3,23344,194241,12.0,1624,34935,4.6,5,10791,0.0,163196,501384,32.5
"2021-05-04","Castilla y Leon",226520,223657,100.0,234812,245410,95.7,169210,318575,53.1,57858,381175,15.2,90306,738950,12.2,7985,144422,5.5,105,40684,0.3,786796,2092873,37.6
"2021-05-04","Castilla la Mancha",135695,135194,100.0,144605,159101,90.9,125580,218444,57.5,47821,307478,15.6,77383,707865,10.9,6376,149518,4.3,103,42364,0.2,537563,1719964,31.3
"2021-05-04","Cataluña",446557,447196,99.9,468300,635292,73.7,533489,837584,63.7,144835,1091780,13.3,315228,2803626,11.2,40098,556316,7.2,438,159864,0.3,1948945,6531658,29.8
"2021-05-04","C. Valenciana",289896,276531,100.0,351433,437862,80.3,258095,580728,44.4,97792,752334,13.0,206502,1765967,11.7,18087,352834,5.1,134,103049,0.1,1221939,4269305,28.6
"2021-05-04","Extremadura",77438,76005,100.0,92067,91876,100.2,73386,125297,58.6,24761,169216,14.6,43611,351778,12.4,2356,76088,3.1,62,20953,0.3,313681,911213,34.4
"2021-05-04","Galicia",236439,234302,100.0,275063,289762,94.9,137041,346927,39.5,66939,405889,16.5,97864,889004,11.0,5227,152745,3.4,41,44014,0.1,818614,2362643,34.6
"2021-05-04","La Rioja",22979,22207,100.0,27665,28125,98.4,24082,37718,63.8,6972,47664,14.6,13351,107618,12.4,1334,21170,6.3,9,6286,0.1,96392,270788,35.6
"2021-05-04","Madrid",362893,364122,99.7,455231,526081,86.5,458473,703323,65.2,116820,972783,12.0,281632,2513737,11.2,23946,479716,5.0,257,135861,0.2,1699252,5695623,29.8
"2021-05-04","Murcia",71926,69771,100.0,87915,102899,85.4,80051,146909,54.5,25779,213256,12.1,59053,551265,10.7,7127,118667,6.0,119,34712,0.3,331970,1237479,26.8
"2021-05-04","Navarra",41713,41166,100.0,53192,55792,95.3,44960,73844,60.9,14383,96694,14.9,27030,223028,12.1,3379,48505,7.0,8,13906,0.1,184665,552935,33.4
"2021-05-04","País Vasco",158960,157950,100.0,151248,213081,71.0,186028,280119,66.4,52183,339977,15.3,95461,724849,13.2,12210,140323,8.7,15,41824,0.0,656105,1898123,34.6
"2021-05-04","Ceuta",2271,2605,87.2,3479,4318,80.6,5140,7857,65.4,1874,11556,16.2,3621,30066,12.0,315,7581,4.2,6,2175,0.3,16706,66158,25.3
"2021-05-04","Melilla",1827,2349,77.8,2882,3748,76.9,4997,7827,63.8,1645,11299,14.6,3395,30095,11.3,212,8536,2.5,6,2324,0.3,14964,66178,22.6
"2021-05-04","España",2864782,2834024,100.0,3376716,3960045,85.3,3075181,5336986,57.6,942149,7033306,13.4,1933262,16706113,11.6,187281,3310299,5.7,1842,949049,0.2,12381213,40129822,30.9
"2021-05-05","Andalucía",425758,413516,100.0,593313,650381,91.2,580223,916147,63.3,155669,1265021,12.3,340659,3009381,11.3,30968,625846,4.9,369,181921,0.2,2126959,7062213,30.1
"2021-05-05","Aragón",99405,98807,100.0,108906,118955,91.6,105390,156367,67.4,28859,198266,14.6,52515,446083,11.8,5930,89180,6.6,35,25106,0.1,401040,1132764,35.4
"2021-05-05","Asturias",87184,87826,99.3,102543,109249,93.9,84721,149652,56.6,26567,162645,16.3,42410,322095,13.2,4186,54179,7.7,37,15563,0.2,347648,901209,38.6
"2021-05-05","Baleares",49241,49542,99.4,63103,80516,78.4,65076,117231,55.5,23041,165797,13.9,44057,464054,9.5,3822,85839,4.5,36,23300,0.2,248376,986279,25.2
"2021-05-05","Canarias",87451,90236,96.9,124505,154531,80.6,148761,235092,63.3,32136,350512,9.2,69514,832411,8.4,6141,163899,3.7,60,44352,0.1,468568,1871033,25.0
"2021-05-05","Cantabria",41405,41042,100.0,51708,53066,97.4,37037,77345,47.9,12034,89964,13.4,23407,194241,12.1,1632,34935,4.7,5,10791,0.0,167228,501384,33.4
"2021-05-05","Castilla y Leon",226592,223657,100.0,237842,245410,96.9,181101,318575,56.8,58001,381175,15.2,90466,738950,12.2,7999,144422,5.5,105,40684,0.3,802106,2092873,38.3
"2021-05-05","Castilla la Mancha",135765,135194,100.0,146164,159101,91.9,134213,218444,61.4,47970,307478,15.6,77553,707865,11.0,6395,149518,4.3,103,42364,0.2,548163,1719964,31.9
"2021-05-05","Cataluña",447024,447196,100.0,480388,635292,75.6,557210,837584,66.5,146550,1091780,13.4,317347,2803626,11.3,40259,556316,7.2,440,159864,0.3,1989218,6531658,30.5
"2021-05-05","C. Valenciana",290059,276531,100.0,381067,437862,87.0,292512,580728,50.4,98184,752334,13.1,206878,1765967,11.7,18112,352834,5.1,137,103049,0.1,1286949,4269305,30.1
"2021-05-05","Extremadura",77472,76005,100.0,92406,91876,100.6,77211,125297,61.6,24782,169216,14.6,43640,351778,12.4,2357,76088,3.1,62,20953,0.3,317930,911213,34.9
"2021-05-05","Galicia",236641,234302,100.0,275111,289762,94.9,177528,346927,51.2,66944,405889,16.5,97869,889004,11.0,5227,152745,3.4,41,44014,0.1,859361,2362643,36.4
"2021-05-05","La Rioja",23009,22207,100.0,27726,28125,98.6,26594,37718,70.5,6974,47664,14.6,13361,107618,12.4,1338,21170,6.3,9,6286,0.1,99011,270788,36.6
"2021-05-05","Madrid",363231,364122,99.8,457998,526081,87.1,485017,703323,69.0,117811,972783,12.1,282197,2513737,11.2,24042,479716,5.0,274,135861,0.2,1730570,5695623,30.4
"2021-05-05","Murcia",72003,69771,100.0,88595,102899,86.1,81369,146909,55.4,25976,213256,12.2,59324,551265,10.8,7138,118667,6.0,122,34712,0.4,334527,1237479,27.0
"2021-05-05","Navarra",41743,41166,100.0,53248,55792,95.4,48451,73844,65.6,14414,96694,14.9,27077,223028,12.1,3379,48505,7.0,8,13906,0.1,188320,552935,34.1
"2021-05-05","País Vasco",159092,157950,100.0,158355,213081,74.3,194753,280119,69.5,52356,339977,15.4,95670,724849,13.2,12238,140323,8.7,15,41824,0.0,672479,1898123,35.4
"2021-05-05","Ceuta",2271,2605,87.2,3480,4318,80.6,5363,7857,68.3,1891,11556,16.4,3643,30066,12.1,315,7581,4.2,6,2175,0.3,16969,66158,25.6
"2021-05-05","Melilla",1827,2349,77.8,2890,3748,77.1,5023,7827,64.2,1647,11299,14.6,3398,30095,11.3,212,8536,2.5,6,2324,0.3,15003,66178,22.7
"2021-05-05","España",2867199,2834024,100.0,3449358,3960045,87.1,3290688,5336986,61.7,949765,7033306,13.5,1939377,16706113,11.6,188084,3310299,5.7,1870,949049,0.2,12686341,40129822,31.6
"2021-05-06","Andalucía",426137,413516,100.0,601130,650381,92.4,615058,916147,67.1,161716,1265021,12.8,342937,3009381,11.4,31432,625846,5.0,377,181921,0.2,2178787,7062213,30.9
"2021-05-06","Aragón",99476,98807,100.0,110184,118955,92.6,109988,156367,70.3,30155,198266,15.2,53372,446083,12.0,5997,89180,6.7,38,25106,0.2,409210,1132764,36.1
"2021-05-06","Asturias",87279,87826,99.4,104672,109249,95.8,90915,149652,60.8,26701,162645,16.4,42664,322095,13.2,4240,54179,7.8,37,15563,0.2,356508,901209,39.6
"2021-05-06","Baleares",49462,49542,99.8,67161,80516,83.4,70527,117231,60.2,23821,165797,14.4,44306,464054,9.5,3848,85839,4.5,36,23300,0.2,259161,986279,26.3
"2021-05-06","Canarias",87788,90236,97.3,127010,154531,82.2,151429,235092,64.4,33762,350512,9.6,69699,832411,8.4,6161,163899,3.8,60,44352,0.1,475909,1871033,25.4
"2021-05-06","Cantabria",41474,41042,100.0,52474,53066,98.9,40737,77345,52.7,12077,89964,13.4,23449,194241,12.1,1632,34935,4.7,5,10791,0.0,171848,501384,34.3
"2021-05-06","Castilla y Leon",226752,223657,100.0,240009,245410,97.8,193119,318575,60.6,58177,381175,15.3,90668,738950,12.3,8021,144422,5.6,105,40684,0.3,816851,2092873,39.0
"2021-05-06","Castilla la Mancha",135876,135194,100.0,148042,159101,93.0,144845,218444,66.3,48228,307478,15.7,77747,707865,11.0,6438,149518,4.3,104,42364,0.2,561280,1719964,32.6
"2021-05-06","Cataluña",447433,447196,100.0,490832,635292,77.3,579852,837584,69.2,148384,1091780,13.6,319124,2803626,11.4,40490,556316,7.3,447,159864,0.3,2026562,6531658,31.0
"2021-05-06","C. Valenciana",290296,276531,100.0,388466,437862,88.7,329385,580728,56.7,98668,752334,13.1,207324,1765967,11.7,18153,352834,5.1,143,103049,0.1,1332435,4269305,31.2
"2021-05-06","Extremadura",77489,76005,100.0,92722,91876,100.9,85145,125297,68.0,24854,169216,14.7,43716,351778,12.4,2364,76088,3.1,63,20953,0.3,326353,911213,35.8
"2021-05-06","Galicia",236824,234302,100.0,276249,289762,95.3,177603,346927,51.2,66959,405889,16.5,97904,889004,11.0,5231,152745,3.4,42,44014,0.1,860812,2362643,36.4
"2021-05-06","La Rioja",23054,22207,100.0,27802,28125,98.9,29612,37718,78.5,6984,47664,14.7,13379,107618,12.4,1341,21170,6.3,10,6286,0.2,102182,270788,37.7
"2021-05-06","Madrid",363576,364122,99.9,462709,526081,88.0,518993,703323,73.8,118602,972783,12.2,283005,2513737,11.3,24168,479716,5.0,282,135861,0.2,1771335,5695623,31.1
"2021-05-06","Murcia",72136,69771,100.0,89568,102899,87.0,85273,146909,58.0,26248,213256,12.3,59632,551265,10.8,7153,118667,6.0,123,34712,0.4,340133,1237479,27.5
"2021-05-06","Navarra",41804,41166,100.0,53411,55792,95.7,52461,73844,71.0,14589,96694,15.1,27393,223028,12.3,3403,48505,7.0,8,13906,0.1,193069,552935,34.9
"2021-05-06","País Vasco",159348,157950,100.0,170391,213081,80.0,195452,280119,69.8,52477,339977,15.4,95820,724849,13.2,12259,140323,8.7,17,41824,0.0,685764,1898123,36.1
"2021-05-06","Ceuta",2275,2605,87.3,3504,4318,81.1,5485,7857,69.8,1933,11556,16.7,3686,30066,12.3,317,7581,4.2,6,2175,0.3,17206,66158,26.0
"2021-05-06","Melilla",1827,2349,77.8,2894,3748,77.2,5056,7827,64.6,1799,11299,15.9,3414,30095,11.3,213,8536,2.5,6,2324,0.3,15209,66178,23.0
"2021-05-06","España",2870332,2834024,100.0,3509240,3960045,88.6,3484074,5336986,65.3,964098,7033306,13.7,1947642,16706113,11.7,189257,3310299,5.7,1909,949049,0.2,12966552,40129822,32.3
"2021-05-07","Andalucía",426515,413516,100.0,608351,650381,93.5,651927,916147,71.2,172450,1265021,13.6,344580,3009381,11.5,31683,625846,5.1,388,181921,0.2,2235894,7062213,31.7
"2021-05-07","Aragón",99549,98807,100.0,111314,118955,93.6,114988,156367,73.5,32518,198266,16.4,54069,446083,12.1,6064,89180,6.8,40,25106,0.2,418542,1132764,36.9
"2021-05-07","Asturias",87319,87826,99.4,105725,109249,96.8,99173,149652,66.3,26796,162645,16.5,42847,322095,13.3,4264,54179,7.9,37,15563,0.2,366161,901209,40.6
"2021-05-07","Baleares",49599,49542,100.0,69770,80516,86.7,75476,117231,64.4,26195,165797,15.8,44730,464054,9.6,3875,85839,4.5,36,23300,0.2,269681,986279,27.3
"2021-05-07","Canarias",88193,90236,97.7,129905,154531,84.1,153862,235092,65.4,35831,350512,10.2,70459,832411,8.5,6200,163899,3.8,62,44352,0.1,484512,1871033,25.9
"2021-05-07","Cantabria",41529,41042,100.0,53032,53066,99.9,43937,77345,56.8,12111,89964,13.5,23485,194241,12.1,1635,34935,4.7,5,10791,0.0,175734,501384,35.0
"2021-05-07","Castilla y Leon",226845,223657,100.0,241404,245410,98.4,208150,318575,65.3,58447,381175,15.3,90958,738950,12.3,8111,144422,5.6,105,40684,0.3,834020,2092873,39.9
"2021-05-07","Castilla la LaMancha",135976,135194,100.0,149867,159101,94.2,157970,218444,72.3,48610,307478,15.8,78070,707865,11.0,6486,149518,4.3,104,42364,0.2,577083,1719964,33.6
"2021-05-07","Cataluña",448080,447196,100.0,501550,635292,78.9,598934,837584,71.5,151396,1091780,13.9,320334,2803626,11.4,40696,556316,7.3,450,159864,0.3,2061440,6531658,31.6
"2021-05-07","C. Valenciana",290610,276531,100.0,392375,437862,89.6,345147,580728,59.4,99087,752334,13.2,207725,1765967,11.8,18203,352834,5.2,149,103049,0.1,1353296,4269305,31.7
"2021-05-07","Extremadura",77531,76005,100.0,93276,91876,101.5,93606,125297,74.7,24992,169216,14.8,43881,351778,12.5,2377,76088,3.1,64,20953,0.3,335727,911213,36.8
"2021-05-07","Galicia",236956,234302,100.0,276381,289762,95.4,219941,346927,63.4,67030,405889,16.5,98004,889004,11.0,5236,152745,3.4,42,44014,0.1,903590,2362643,38.2
"2021-05-07","La Rioja",23071,22207,100.0,27863,28125,99.1,30907,37718,81.9,6991,47664,14.7,13393,107618,12.4,1342,21170,6.3,10,6286,0.2,103577,270788,38.3
"2021-05-07","Madrid",363939,364122,99.9,467737,526081,88.9,534179,703323,76.0,128762,972783,13.2,283733,2513737,11.3,24269,479716,5.1,293,135861,0.2,1802912,5695623,31.7
"2021-05-07","Murcia",72031,69771,100.0,90418,102899,87.9,91993,146909,62.6,26490,213256,12.4,59843,551265,10.9,7173,118667,6.0,123,34712,0.4,348071,1237479,28.1
"2021-05-07","Navarra",41853,41166,100.0,53921,55792,96.6,56751,73844,76.9,15480,96694,16.0,27785,223028,12.5,3438,48505,7.1,8,13906,0.1,199236,552935,36.0
"2021-05-07","País Vasco",159561,157950,100.0,183779,213081,86.2,198323,280119,70.8,52593,339977,15.5,95993,724849,13.2,12280,140323,8.8,18,41824,0.0,702547,1898123,37.0
"2021-05-07","Ceuta",2283,2605,87.6,3524,4318,81.6,5492,7857,69.9,2347,11556,20.3,3743,30066,12.4,318,7581,4.2,6,2175,0.3,17713,66158,26.8
"2021-05-07","Melilla",1835,2349,78.1,2896,3748,77.3,5083,7827,64.9,2006,11299,17.8,3419,30095,11.4,213,8536,2.5,6,2324,0.3,15458,66178,23.4
"2021-05-07","España",2873301,2834024,100.0,3563098,3960045,90.0,3688978,5336986,69.1,998116,7033306,14.2,1955734,16706113,11.7,190338,3310299,5.7,1946,949049,0.2,13271511,40129822,33.1
"2021-05-10","Andalucía",426878,413516,100.0,615626,650381,94.7,688876,916147,75.2,192459,1265021,15.2,346768,3009381,11.5,31912,625846,5.1,403,181921,0.2,2302922,7062213,32.6
"2021-05-10","Aragón",99636,98807,100.0,112014,118955,94.2,118933,156367,76.1,35815,198266,18.1,54687,446083,12.3,6137,89180,6.9,40,25106,0.2,427262,1132764,37.7
"2021-05-10","Asturias",87419,87826,99.5,107712,109249,98.6,113307,149652,75.7,30010,162645,18.5,43100,322095,13.4,4311,54179,8.0,38,15563,0.2,385897,901209,42.8
"2021-05-10","Baleares",49764,49542,100.0,72784,80516,90.4,83104,117231,70.9,31159,165797,18.8,45263,464054,9.8,3906,85839,4.6,37,23300,0.2,286017,986279,29.0
"2021-05-10","Canarias",88551,90236,98.1,133783,154531,86.6,159860,235092,68.0,39351,350512,11.2,72534,832411,8.7,6294,163899,3.8,65,44352,0.1,500438,1871033,26.7
"2021-05-10","Cantabria",41597,41042,100.0,53491,53066,100.0,49468,77345,64.0,12181,89964,13.5,23531,194241,12.1,1641,34935,4.7,5,10791,0.0,181914,501384,36.3
"2021-05-10","Castilla y Leon",226967,223657,100.0,242432,245410,98.8,237253,318575,74.5,58754,381175,15.4,91655,738950,12.4,8154,144422,5.6,105,40684,0.3,865320,2092873,41.3
"2021-05-10","Castilla la Mancha",136082,135194,100.0,151169,159101,95.0,169054,218444,77.4,53616,307478,17.4,78256,707865,11.1,6531,149518,4.4,106,42364,0.3,594814,1719964,34.6
"2021-05-10","Cataluña",449050,447196,100.0,555268,635292,87.4,618760,837584,73.9,163492,1091780,15.0,321740,2803626,11.5,41013,556316,7.4,462,159864,0.3,2149785,6531658,32.9
"2021-05-10","C. Valenciana",291020,276531,100.0,397254,437862,90.7,360864,580728,62.1,99340,752334,13.2,208002,1765967,11.8,18241,352834,5.2,153,103049,0.1,1374874,4269305,32.2
"2021-05-10","Extremadura",77583,76005,100.0,93554,91876,100.0,99383,125297,79.3,25295,169216,14.9,44398,351778,12.6,2406,76088,3.2,65,20953,0.3,342684,911213,37.6
"2021-05-10","Galicia",237070,234302,100.0,277309,289762,95.7,297845,346927,85.9,67126,405889,16.5,98181,889004,11.0,5260,152745,3.4,41,44014,0.1,982832,2362643,41.6
"2021-05-10","La Rioja",23102,22207,100.0,27938,28125,99.3,32446,37718,86.0,7140,47664,15.0,13562,107618,12.6,1343,21170,6.3,10,6286,0.2,105541,270788,39.0
"2021-05-10","Madrid",364360,364122,100.0,471358,526081,89.6,559529,703323,79.6,171551,972783,17.6,286186,2513737,11.4,26370,479716,5.5,303,135861,0.2,1879657,5695623,33.0
"2021-05-10","Murcia",72075,69771,100.0,91498,102899,88.9,97885,146909,66.6,35981,213256,16.9,60776,551265,11.0,7228,118667,6.1,123,34712,0.4,365566,1237479,29.5
