"fecha","Comunidad","vac_80+","por_80+","vac_70-79","por_70-79","vac_60-69","por_60-69","vac_50-59","por_50-59","vac_40-49","por_40-49","vac_30-39","por_30-39","vac_20-29","por_20-29","vac_12-19","por_12-19","vac_5-11","por_5-11","tot_vac","pobl_tot","por_tot"
"2021-11-15","Asturias",88253,100.0,113975,100.0,147468,98.5,152545,93.8,149934,89.8,89642,78.3,65250,82.5,59683,93.3,0,0,866750,933927,92.8
"2021-11-15","Baleares",50970,100.0,78914,98.0,109550,93.4,149009,89.9,165787,80.4,123992,68.1,94512,68.5,73149,76.6,0,0,845883,1034867,81.7
"2021-11-15","Canarias",92045,100.0,150402,97.3,221228,94.1,318707,90.9,314428,81.1,223257,71.8,179555,71.3,145742,81.1,0,0,1645364,1960774,83.9
"2021-11-15","Cantabria",41985,100.0,55808,100.0,76470,98.9,83981,93.3,87556,89.6,54235,77.0,40581,80.4,38904,88.5,0,0,479520,524127,91.5
"2021-11-15","Castilla y León",227150,100.0,249255,100.0,318338,99.9,349246,91.6,316364,87.1,207369,77.4,167217,79.2,135348,81.9,0,0,1970287,2176253,90.5
"2021-11-15","Castilla la Mancha",136419,100.0,157225,98.8,216809,99.3,278081,90.4,276838,83.7,195635,73.6,162584,74.5,142841,82.1,0,0,1566432,1808784,86.6
"2021-11-15","Cataluña",453453,100.0,614710,96.8,788885,94.2,1016220,93.1,1113704,84.6,757847,72.5,617368,73.6,517613,78.9,0,0,5879800,6868360,85.6
"2021-11-15","C. Valenciana",293453,100.0,432020,98.7,565768,97.4,710170,94.4,745806,87.6,499784,77.0,413042,80.0,361265,85.1,0,0,4021308,4488459,89.6
"2021-11-15","Extremadura",77494,100.0,95497,100.0,131724,105.1,160382,94.8,144541,90.6,110849,83.0,90650,80.0,74956,88.4,0,0,886093,953437,92.9
"2021-11-15","Galicia",240808,100.0,290225,100.0,345171,99.5,389264,95.9,405672,91.5,260556,80.6,194824,84.3,165934,92.2,0,0,2292454,2454497,93.4
"2021-11-15","La Rioja",23175,100.0,28572,100.0,37522,99.5,44815,94.0,46888,88.6,30541,77.7,23388,76.8,21343,83.6,0,0,256244,283970,90.2
"2021-11-15","Madrid",371313,100.0,509367,96.8,677752,96.4,935254,96.1,1016387,87.2,728000,76.7,579590,78.1,444834,80.4,0,0,5262497,5977937,88.0
"2021-11-15","Murcia",73240,100.0,102543,99.7,145885,99.3,205088,96.2,227144,89.4,162030,77.5,134767,78.2,115789,81.6,0,0,1166486,1310137,89.0
"2021-11-15","Navarra",42129,100.0,55763,99.9,71752,97.2,91359,94.5,94614,87.6,63139,77.6,55728,81.8,48473,86.0,0,0,522957,581354,90.0
"2021-11-15","País Vasco",161973,102.5,212251,99.6,273510,97.6,320908,94.4,316516,87.4,198373,76.1,159845,79.3,143942,85.4,0,0,1787318,1983943,90.1
"2021-11-15","Ceuta",2383,91.5,3862,89.4,7545,96.0,10468,90.6,10936,86.5,8882,74.7,8526,77.7,7825,85.7,0,0,60427,70965,85.2
"2021-11-15","Melilla",1970,83.9,3255,86.8,7036,89.9,9516,84.2,9870,82.2,8321,68.6,8132,67.8,7375,77.0,0,0,55475,70927,78.2
"2021-11-15","España",2907487,100.0,3922414,99.0,5221368,97.8,6626749,94.2,6891195,87.3,4789607,76.9,3867521,78.2,3247983,83.5,0,0,37474324,42119827,89.0
"2021-11-16","Andalucía",429194,100.0,650104,100.0,922565,100.7,1207770,95.5,1240138,89.5,912264,80.0,747282,80.5,656262,87.2,0,0,6765579,7451975,90.8
"2021-11-16","Aragón",100055,100.0,118644,99.7,152709,97.7,184219,92.9,185678,86.4,122884,74.8,100956,77.4,85841,83.3,0,0,1050986,1185134,88.7
"2021-11-16","Asturias",88253,100.0,113975,100.0,147468,98.5,152545,93.8,149934,89.8,89642,78.3,65250,82.5,59683,93.3,0,0,866750,933927,92.8
"2021-11-16","Baleares",50995,100.0,78942,98.0,109561,93.5,149038,89.9,165836,80.4,124077,68.1,94579,68.6,73181,76.6,0,0,846209,1034867,81.8
"2021-11-16","Canarias",92053,100.0,150411,97.3,221259,94.1,318751,90.9,314495,81.1,223363,71.8,179663,71.4,145842,81.1,0,0,1645837,1960774,83.9
"2021-11-16","Cantabria",41985,100.0,55808,100.0,76470,98.9,83981,93.3,87556,89.6,54235,77.0,40581,80.4,38904,88.5,0,0,479520,524127,91.5
"2021-11-16","Castilla y León",227193,100.0,249323,100.0,318383,99.9,349296,91.6,316467,87.1,207534,77.5,167413,79.3,135575,82.0,0,0,1971184,2176253,90.6
"2021-11-16","Castilla la Mancha",136419,100.0,157225,98.8,216809,99.3,278081,90.4,276838,83.7,195635,73.6,162584,74.5,142841,82.1,0,0,1566432,1808784,86.6
"2021-11-16","Cataluña",453471,100.0,614740,96.8,788929,94.2,1016289,93.1,1113884,84.6,758127,72.6,617725,73.6,517875,78.9,0,0,5881040,6868360,85.6
"2021-11-16","C. Valenciana",293463,100.0,432042,98.7,565785,97.4,710188,94.4,745839,87.6,499850,77.0,413113,80.0,361332,85.1,0,0,4021612,4488459,89.6
"2021-11-16","Extremadura",77496,100.0,95504,100.0,131725,105.1,160384,94.8,144542,90.6,110860,83.1,90663,80.0,74975,88.5,0,0,886149,953437,92.9
"2021-11-16","Galicia",240817,100.0,290233,100.0,345192,99.5,389280,95.9,405706,91.5,260611,80.6,194875,84.4,166014,92.2,0,0,2292728,2454497,93.4
"2021-11-16","La Rioja",23176,100.0,28572,100.0,37522,99.5,44822,94.0,46894,88.6,30558,77.7,23420,76.9,21395,83.8,0,0,256359,283970,90.3
"2021-11-16","Madrid",371313,100.0,509367,96.8,677752,96.4,935254,96.1,1016387,87.2,728000,76.7,579590,78.1,444834,80.4,0,0,5262497,5977937,88.0
"2021-11-16","Murcia",73240,100.0,102543,99.7,145905,99.3,205102,96.2,227192,89.4,162107,77.6,134864,78.3,115881,81.7,0,0,1166834,1310137,89.1
"2021-11-16","Navarra",42130,100.0,55763,99.9,71753,97.2,91363,94.5,94623,87.6,63155,77.6,55752,81.8,48482,86.0,0,0,523021,581354,90.0
"2021-11-16","País Vasco",161973,102.5,212251,99.6,273510,97.6,320908,94.4,316516,87.4,198373,76.1,159845,79.3,143942,85.4,0,0,1787318,1983943,90.1
"2021-11-16","Ceuta",2383,91.5,3862,89.4,7545,96.0,10468,90.6,10936,86.5,8882,74.7,8526,77.7,7825,85.7,0,0,60427,70965,85.2
"2021-11-16","Melilla",1970,83.9,3259,87.0,7043,90.0,9519,84.2,9874,82.3,8347,68.8,8178,68.2,7405,77.3,0,0,55595,70927,78.4
"2021-11-16","España",2907629,100.0,3922628,99.1,5221642,97.8,6627139,94.2,6891993,87.3,4790959,76.9,3869099,78.2,3249437,83.6,0,0,37480526,42119827,89.0
"2021-11-17","Andalucía",429213,100.0,650141,100.0,922649,100.7,1207910,95.5,1240433,89.6,912701,80.0,747850,80.5,656765,87.2,0,0,6767662,7451975,90.8
"2021-11-17","Aragón",100060,100.0,118654,99.7,152716,97.7,184222,92.9,185692,86.4,122906,74.8,100986,77.4,85862,83.3,0,0,1051098,1185134,88.7
"2021-11-17","Asturias",88253,100.0,113975,100.0,147468,98.5,152545,93.8,149934,89.8,89642,78.3,65250,82.5,59683,93.3,0,0,866750,933927,92.8
"2021-11-17","Baleares",51002,100.0,78948,98.1,109571,93.5,149061,89.9,165878,80.5,124139,68.1,94646,68.6,73217,76.7,0,0,846462,1034867,81.8
"2021-11-17","Canarias",92059,100.0,150416,97.3,221283,94.1,318790,90.9,314537,81.1,223446,71.9,179753,71.4,145933,81.2,0,0,1646217,1960774,84.0
"2021-11-17","Cantabria",41985,100.0,55808,100.0,76470,98.9,83981,93.3,87556,89.6,54235,77.0,40581,80.4,38904,88.5,0,0,479520,524127,91.5
"2021-11-17","Castilla y León",227218,100.0,249350,100.0,318414,99.9,349323,91.6,316522,87.1,207594,77.5,167493,79.4,135673,82.1,0,0,1971587,2176253,90.6
"2021-11-17","Castilla la Mancha",136419,100.0,157225,98.8,216809,99.3,278081,90.4,276838,83.7,195635,73.6,162584,74.5,142841,82.1,0,0,1566432,1808784,86.6
"2021-11-17","Cataluña",453502,100.0,614771,96.8,789003,94.2,1016458,93.1,1114213,84.6,758797,72.6,618603,73.7,518297,79.0,0,0,5883644,6868360,85.7
"2021-11-17","C. Valenciana",293476,100.0,432076,98.7,565831,97.4,710252,94.4,745950,87.6,500058,77.1,413340,80.1,361601,85.2,0,0,4022584,4488459,89.6
"2021-11-17","Extremadura",77505,100.0,95507,100.0,131728,105.1,160388,94.8,144551,90.6,110884,83.1,90697,80.0,75006,88.5,0,0,886266,953437,93.0
"2021-11-17","Galicia",240825,100.0,290236,100.0,345211,99.5,389310,95.9,405755,91.5,260683,80.6,194931,84.4,166054,92.2,0,0,2293005,2454497,93.4
"2021-11-17","La Rioja",23176,100.0,28572,100.0,37522,99.5,44822,94.0,46894,88.6,30558,77.7,23420,76.9,21395,83.8,0,0,256359,283970,90.3
"2021-11-17","Madrid",371313,100.0,509367,96.8,677752,96.4,935254,96.1,1016387,87.2,728000,76.7,579590,78.1,444834,80.4,0,0,5262497,5977937,88.0
"2021-11-17","Murcia",73240,100.0,102543,99.7,145905,99.3,205102,96.2,227192,89.4,162107,77.6,134864,78.3,115881,81.7,0,0,1166834,1310137,89.1
"2021-11-17","Navarra",42133,100.0,55765,100.0,71756,97.2,91368,94.5,94633,87.6,63167,77.7,55771,81.9,48494,86.0,0,0,523087,581354,90.0
"2021-11-17","País Vasco",161973,102.5,212251,99.6,273510,97.6,320908,94.4,316516,87.4,198373,76.1,159845,79.3,143942,85.4,0,0,1787318,1983943,90.1
"2021-11-17","Ceuta",2383,91.5,3862,89.4,7545,96.0,10468,90.6,10936,86.5,8882,74.7,8526,77.7,7825,85.7,0,0,60427,70965,85.2
"2021-11-17","Melilla",1970,83.9,3259,87.0,7045,90.0,9524,84.3,9875,82.3,8351,68.8,8183,68.2,7414,77.4,0,0,55621,70927,78.4
"2021-11-17","España",2907755,100.0,3922786,99.1,5221945,97.8,6627648,94.2,6892954,87.3,4792615,76.9,3871161,78.3,3250969,83.6,0,0,37487833,42119827,89.0
"2021-11-18","Andalucía",429236,100.0,650180,100.0,922766,100.7,1208079,95.5,1240735,89.6,913220,80.1,748443,80.6,657383,87.3,0,0,6770042,7451975,90.8
"2021-11-18","Aragón",100076,100.0,118666,99.8,152736,97.7,184256,92.9,185769,86.4,123028,74.9,101121,77.5,85940,83.3,0,0,1051592,1185134,88.7
"2021-11-18","Asturias",88183,100.0,113920,100.0,147427,98.5,152518,93.8,149911,89.8,89622,78.3,65208,82.4,59666,93.2,0,0,866455,933927,92.8
"2021-11-18","Baleares",51013,100.0,78962,98.1,109629,93.5,149127,89.9,166020,80.5,124425,68.3,94896,68.8,73409,76.9,0,0,847481,1034867,81.9
"2021-11-18","Canarias",92062,100.0,150422,97.3,221303,94.1,318826,91.0,314621,81.1,223548,71.9,179876,71.5,146073,81.2,0,0,1646731,1960774,84.0
"2021-11-18","Cantabria",42007,100.0,55817,100.0,76430,98.8,83852,93.2,87058,89.0,54267,77.0,40622,80.4,38954,88.6,0,0,479007,524127,91.4
"2021-11-18","Castilla y León",227250,100.0,249385,100.0,318443,100.0,349350,91.7,316560,87.1,207654,77.5,167571,79.4,135769,82.1,0,0,1971982,2176253,90.6
"2021-11-18","Castilla la Mancha",136669,100.0,157541,99.0,217086,99.4,278338,90.5,277166,83.8,196020,73.7,163046,74.8,143327,82.4,0,0,1569193,1808784,86.8
"2021-11-18","Cataluña",453528,100.0,614818,96.8,789113,94.2,1016652,93.1,1114568,84.6,759441,72.7,619429,73.8,518931,79.1,0,0,5886480,6868360,85.7
"2021-11-18","C. Valenciana",293503,100.0,432116,98.7,565909,97.4,710326,94.4,746108,87.6,500366,77.1,413624,80.1,362035,85.3,0,0,4023987,4488459,89.7
"2021-11-18","Extremadura",77507,100.0,95512,100.0,131730,105.1,160397,94.8,144565,90.6,110904,83.1,90726,80.1,75053,88.6,0,0,886394,953437,93.0
"2021-11-18","Galicia",240833,100.0,290243,100.0,345235,99.5,389334,95.9,405793,91.6,260739,80.6,194994,84.4,166101,92.3,0,0,2293272,2454497,93.4
"2021-11-18","La Rioja",23174,100.0,28568,100.0,37529,99.5,44829,94.1,46902,88.6,30575,77.8,23449,77.0,21435,84.0,0,0,256461,283970,90.3
"2021-11-18","Madrid",371427,100.0,509550,96.9,677986,96.4,935676,96.2,1017272,87.2,729544,76.8,581480,78.3,445752,80.5,0,0,5268687,5977937,88.1
"2021-11-18","Murcia",73240,100.0,102547,99.7,145923,99.3,205128,96.2,227264,89.4,162281,77.6,135063,78.4,116011,81.8,0,0,1167457,1310137,89.1
"2021-11-18","Navarra",42134,100.0,55768,100.0,71763,97.2,91387,94.5,94655,87.6,63189,77.7,55822,81.9,48527,86.1,0,0,523245,581354,90.0
"2021-11-18","País Vasco",161984,102.6,212256,99.6,273551,97.7,320956,94.4,316632,87.4,198621,76.2,160165,79.5,144288,85.6,0,0,1788453,1983943,90.1
"2021-11-18","Ceuta",2375,91.2,3846,89.1,7533,95.9,10474,90.6,10952,86.6,8906,74.9,8562,78.1,7856,86.1,0,0,60504,70965,85.3
"2021-11-18","Melilla",1970,83.9,3261,87.0,7051,90.1,9527,84.3,9883,82.3,8369,69.0,8202,68.4,7436,77.7,0,0,55699,70927,78.5
"2021-11-18","España",2908221,100.0,3923438,99.1,5222902,97.9,6628908,94.3,6895095,87.4,4797176,77.0,3876552,78.4,3255295,83.7,0,0,37507587,42119827,89.0
"2021-11-19","Andalucía",429236,100.0,650180,100.0,922766,100.7,1208077,95.5,1240735,89.6,913219,80.1,748443,80.6,657383,87.3,0,0,6770039,7451975,90.8
"2021-11-19","Aragón",100098,100.0,118680,99.8,152770,97.7,184306,93.0,185884,86.5,123202,75.0,101265,77.7,86086,83.5,0,0,1052291,1185134,88.8
"2021-11-19","Asturias",88184,100.0,113922,100.0,147434,98.5,152524,93.8,149912,89.8,89627,78.3,65214,82.4,59669,93.2,0,0,866486,933927,92.8
"2021-11-19","Baleares",51020,100.0,78974,98.1,109640,93.5,149150,90.0,166057,80.5,124497,68.3,94972,68.8,73459,76.9,0,0,847769,1034867,81.9
"2021-11-19","Canarias",92072,100.0,150439,97.4,221324,94.1,318862,91.0,314682,81.1,223644,71.9,179979,71.5,146209,81.3,0,0,1647211,1960774,84.0
"2021-11-19","Cantabria",42011,100.0,55816,100.0,76392,98.8,83812,93.2,87019,89.0,54262,77.0,40625,80.4,38957,88.6,0,0,478894,524127,91.4
"2021-11-19","Castilla y León",227278,100.0,249430,100.0,318479,100.0,349393,91.7,316617,87.1,207762,77.6,167667,79.5,135909,82.2,0,0,1972535,2176253,90.6
"2021-11-19","Castilla la Mancha",136686,100.0,157539,99.0,217102,99.4,278338,90.5,277162,83.8,196103,73.8,163169,74.8,143452,82.5,0,0,1569551,1808784,86.8
"2021-11-19","Cataluña",453558,100.0,614867,96.8,789244,94.2,1016899,93.1,1115022,84.7,760153,72.8,620314,73.9,519788,79.2,0,0,5889845,6868360,85.8
"2021-11-19","C. Valenciana",293523,100.0,432153,98.7,565978,97.5,710407,94.4,746264,87.6,500675,77.2,413908,80.2,362491,85.4,0,0,4025399,4488459,89.7
"2021-11-19","Extremadura",77514,100.0,95522,100.0,131746,105.1,160416,94.8,144602,90.7,110953,83.1,90806,80.1,75208,88.7,0,0,886767,953437,93.0
"2021-11-19","Galicia",240843,100.0,290256,100.0,345265,99.5,389372,95.9,405887,91.6,260843,80.7,195141,84.5,166276,92.4,0,0,2293883,2454497,93.5
"2021-11-19","La Rioja",23174,100.0,28568,100.0,37529,99.5,44829,94.1,46902,88.6,30575,77.8,23449,77.0,21435,84.0,0,0,256461,283970,90.3
"2021-11-19","Madrid",371451,100.0,509620,96.9,678074,96.4,935833,96.2,1017650,87.3,730122,76.9,582129,78.4,446142,80.6,0,0,5271021,5977937,88.2
"2021-11-19","Murcia",73240,100.0,102550,99.7,145960,99.4,205163,96.2,227391,89.5,162487,77.7,135304,78.6,116197,81.9,0,0,1168292,1310137,89.2
"2021-11-19","Navarra",42137,100.0,55769,100.0,71765,97.2,91396,94.5,94667,87.7,63204,77.7,55860,82.0,48550,86.1,0,0,523348,581354,90.0
"2021-11-19","País Vasco",161984,102.6,212263,99.6,273580,97.7,321014,94.4,316726,87.5,198808,76.3,160437,79.6,144472,85.7,0,0,1789284,1983943,90.2
"2021-11-19","Ceuta",2375,91.2,3847,89.1,7533,95.9,10474,90.6,10953,86.6,8914,74.9,8565,78.1,7865,86.2,0,0,60526,70965,85.3
"2021-11-19","Melilla",1971,83.9,3261,87.0,7053,90.1,9529,84.3,9890,82.4,8377,69.0,8219,68.5,7440,77.7,0,0,55740,70927,78.6
"2021-11-19","España",2908405,100.0,3923716,99.1,5223394,97.9,6629678,94.3,6896694,87.4,4799904,77.0,3879731,78.5,3258338,83.8,0,0,37519860,42119827,89.1
"2021-11-22","Andalucía",429283,100.0,650268,100.0,923002,100.7,1208436,95.5,1241442,89.6,914276,80.2,749704,80.7,658798,87.5,0,0,6775209,7451975,90.9
"2021-11-22","Aragón",100100,100.0,118685,99.8,152776,97.7,184317,93.0,185908,86.5,123218,75.0,101278,77.7,86101,83.5,0,0,1052383,1185134,88.8
"2021-11-22","Asturias",88189,100.0,113955,100.0,147456,98.5,152556,93.8,149961,89.8,89675,78.4,65272,82.5,59717,93.3,0,0,866781,933927,92.8
"2021-11-22","Baleares",51034,100.0,78989,98.1,109664,93.5,149183,90.0,166146,80.6,124647,68.4,95095,68.9,73553,77.0,0,0,848311,1034867,82.0
"2021-11-22","Canarias",92077,100.0,150446,97.4,221357,94.2,318916,91.0,314754,81.1,223786,72.0,180150,71.6,146416,81.4,0,0,1647902,1960774,84.0
"2021-11-22","Cantabria",42014,100.0,55817,100.0,76400,98.8,83824,93.2,87041,89.0,54302,77.1,40669,80.5,39012,88.7,0,0,479079,524127,91.4
"2021-11-22","Castilla y León",227302,100.0,249459,100.0,318549,100.0,349573,91.7,316866,87.2,208153,77.7,168175,79.7,136480,82.5,0,0,1974557,2176253,90.7
"2021-11-22","Castilla la Mancha",136698,100.0,157556,99.0,217102,99.4,278083,90.4,277076,83.8,196172,73.8,163258,74.9,143643,82.6,0,0,1569588,1808784,86.8
"2021-11-22","Cataluña",453591,100.0,614930,96.8,789468,94.3,1017432,93.2,1116114,84.8,761887,72.9,622345,74.2,521634,79.5,0,0,5897401,6868360,85.9
"2021-11-22","C. Valenciana",293543,100.0,432179,98.7,566046,97.5,710490,94.4,746420,87.7,500913,77.2,414188,80.2,362822,85.5,0,0,4026601,4488459,89.7
"2021-11-22","Extremadura",77520,100.0,95526,100.0,131756,105.2,160428,94.8,144627,90.7,110988,83.2,90847,80.2,75261,88.8,0,0,886953,953437,93.0
"2021-11-22","Galicia",240851,100.0,290264,100.0,345302,99.5,389451,96.0,405987,91.6,260973,80.7,195301,84.6,166562,92.5,0,0,2294691,2454497,93.5
"2021-11-22","La Rioja",23174,100.0,28568,100.0,37528,99.5,44835,94.1,46913,88.6,30587,77.8,23465,77.0,21459,84.0,0,0,256529,283970,90.3
"2021-11-22","Madrid",371514,100.0,509704,96.9,678294,96.4,936322,96.3,1018799,87.4,731805,77.1,583812,78.6,447558,80.9,0,0,5277808,5977937,88.3
"2021-11-22","Murcia",73240,100.0,102551,99.7,145983,99.4,205193,96.2,227477,89.5,162613,77.8,135461,78.6,116376,82.0,0,0,1168894,1310137,89.2
"2021-11-22","Navarra",42138,100.0,55771,100.0,71770,97.2,91417,94.5,94703,87.7,63255,77.8,55934,82.1,48639,86.3,0,0,523627,581354,90.1
"2021-11-22","País Vasco",161990,102.6,212277,99.6,273533,97.6,321034,94.4,316876,87.5,199043,76.4,160785,79.8,144809,85.9,0,0,1790347,1983943,90.2
"2021-11-22","Ceuta",2371,91.0,3846,89.1,7530,95.8,10478,90.7,10956,86.7,8920,75.0,8576,78.2,7884,86.4,0,0,60561,70965,85.3
"2021-11-22","Melilla",1971,83.9,3262,87.0,7053,90.1,9530,84.3,9897,82.5,8384,69.1,8226,68.6,7447,77.8,0,0,55770,70927,78.6
"2021-11-22","España",2908650,100.0,3924113,99.1,5224329,97.9,6631387,94.3,6900635,87.4,4806083,77.1,3886807,78.6,3265522,84.0,0,0,37547526,42119827,89.1
"2021-11-23","Andalucía",429297,100.0,650288,100.0,923075,100.8,1208540,95.5,1241690,89.6,914602,80.2,750129,80.8,659099,87.5,0,0,6776720,7451975,90.9
"2021-11-23","Aragón",100101,100.0,118687,99.8,152783,97.7,184321,93.0,185913,86.5,123226,75.0,101287,77.7,86111,83.5,0,0,1052429,1185134,88.8
"2021-11-23","Asturias",88191,100.0,113955,100.0,147459,98.5,152557,93.8,149962,89.8,89680,78.4,65276,82.5,59718,93.3,0,0,866798,933927,92.8
"2021-11-23","Baleares",51042,100.0,78999,98.1,109667,93.5,149199,90.0,166194,80.6,124709,68.5,95170,69.0,73588,77.1,0,0,848568,1034867,82.0
"2021-11-23","Canarias",92078,100.0,150454,97.4,221371,94.2,318941,91.0,314802,81.2,223851,72.0,180229,71.6,146496,81.5,0,0,1648222,1960774,84.1
"2021-11-23","Cantabria",42018,100.0,55819,100.0,76403,98.8,83835,93.2,87053,89.0,54307,77.1,40679,80.5,39022,88.8,0,0,479136,524127,91.4
"2021-11-23","Castilla y León",227319,100.0,249476,100.0,318573,100.0,349611,91.7,316914,87.2,208233,77.8,168277,79.7,136577,82.6,0,0,1974980,2176253,90.8
"2021-11-23","Castilla la Mancha",136705,100.0,157529,99.0,217091,99.4,278064,90.4,277049,83.8,196175,73.8,163289,74.9,143712,82.6,0,0,1569614,1808784,86.8
"2021-11-23","Cataluña",453611,100.0,614961,96.8,789499,94.3,1017519,93.2,1116295,84.8,762249,73.0,622813,74.2,521931,79.5,0,0,5898878,6868360,85.9
"2021-11-23","C. Valenciana",293554,100.0,432196,98.7,566071,97.5,710503,94.4,746460,87.7,500984,77.2,414259,80.3,362887,85.5,0,0,4026914,4488459,89.7
"2021-11-23","Extremadura",77520,100.0,95531,100.0,131759,105.2,160434,94.8,144628,90.7,110990,83.2,90860,80.2,75271,88.8,0,0,886993,953437,93.0
"2021-11-23","Galicia",240855,100.0,290265,100.0,345315,99.5,389474,96.0,406023,91.6,261021,80.7,195344,84.6,166594,92.5,0,0,2294891,2454497,93.5
"2021-11-23","La Rioja",23175,100.0,28568,100.0,37535,99.5,44843,94.1,46922,88.6,30626,77.9,23499,77.2,21504,84.2,0,0,256672,283970,90.4
"2021-11-23","Madrid",371539,100.0,509766,96.9,678309,96.4,936439,96.3,1019066,87.4,732217,77.1,584307,78.7,447761,80.9,0,0,5279404,5977937,88.3
"2021-11-23","Murcia",73242,100.0,102555,99.7,146067,99.4,205392,96.3,227780,89.6,162957,78.0,136105,79.0,117208,82.6,0,0,1171306,1310137,89.4
"2021-11-23","Navarra",42138,100.0,55772,100.0,71772,97.2,91428,94.6,94715,87.7,63274,77.8,55981,82.2,48673,86.3,0,0,523753,581354,90.1
"2021-11-23","País Vasco",161990,102.6,212273,99.6,273546,97.7,321067,94.4,316943,87.5,199166,76.4,160936,79.9,144961,86.0,0,0,1790882,1983943,90.3
"2021-11-23","Ceuta",2370,91.0,3846,89.1,7530,95.8,10477,90.7,10959,86.7,8923,75.0,8588,78.3,7889,86.4,0,0,60582,70965,85.4
"2021-11-23","Melilla",1971,83.9,3262,87.0,7054,90.1,9536,84.4,9905,82.5,8393,69.2,8235,68.7,7593,79.3,0,0,55949,70927,78.9
"2021-11-23","España",2908766,100.0,3924262,99.1,5224640,97.9,6632068,94.3,6901950,87.5,4808074,77.2,3889537,78.7,3267946,84.0,0,0,37557243,42119827,89.2
"2021-11-24","Andalucía",429321,100.0,650314,100.0,923150,100.8,1208709,95.5,1242043,89.7,915070,80.3,750734,80.8,659623,87.6,0,0,6778964,7451975,91.0
"2021-11-24","Aragón",100102,100.0,118691,99.8,152786,97.7,184328,93.0,185927,86.5,123248,75.0,101303,77.7,86126,83.5,0,0,1052511,1185134,88.8
"2021-11-24","Asturias",88192,100.0,113955,100.0,147417,98.5,152558,93.8,149965,89.8,89686,78.4,65284,82.5,59720,93.3,0,0,866777,933927,92.8
"2021-11-24","Baleares",51059,100.0,79008,98.1,109680,93.6,149219,90.0,166253,80.6,124800,68.5,95212,69.0,73623,77.1,0,0,848854,1034867,82.0
"2021-11-24","Canarias",92084,100.0,150465,97.4,221396,94.2,318983,91.0,314855,81.2,223954,72.0,180321,71.6,146570,81.5,0,0,1648628,1960774,84.1
"2021-11-24","Cantabria",42036,100.0,55833,100.0,76408,98.8,83842,93.2,87069,89.1,54339,77.1,40707,80.6,39111,89.0,0,0,479345,524127,91.5
"2021-11-24","Castilla y León",227325,100.0,249507,100.0,318602,100.0,349651,91.7,316981,87.2,208319,77.8,168375,79.8,136691,82.7,0,0,1975451,2176253,90.8
"2021-11-24","Castilla la Mancha",136719,100.0,157503,99.0,217074,99.4,278007,90.4,276958,83.8,196181,73.8,163323,74.9,143781,82.6,0,0,1569546,1808784,86.8
"2021-11-24","Cataluña",453632,100.0,614985,96.8,789539,94.3,1017620,93.2,1116503,84.8,762774,73.0,623498,74.3,522331,79.6,0,0,5900882,6868360,85.9
"2021-11-24","C. Valenciana",293571,100.0,432223,98.7,566136,97.5,710565,94.4,746576,87.7,501202,77.3,414482,80.3,363189,85.6,0,0,4027944,4488459,89.7
"2021-11-24","Extremadura",77538,100.0,95536,100.0,131774,105.2,160441,94.8,144651,90.7,111028,83.2,90915,80.2,75308,88.9,0,0,887191,953437,93.1
"2021-11-24","Galicia",240859,100.0,290271,100.0,345324,99.5,389488,96.0,406052,91.6,261060,80.7,195404,84.6,166620,92.6,0,0,2295078,2454497,93.5
"2021-11-24","La Rioja",23175,100.0,28568,100.0,37535,99.5,44843,94.1,46923,88.6,30626,77.9,23499,77.2,21504,84.2,0,0,256673,283970,90.4
"2021-11-24","Madrid",371586,100.0,509809,96.9,678316,96.4,936592,96.3,1019300,87.4,732754,77.2,584968,78.8,448030,80.9,0,0,5281355,5977937,88.3
"2021-11-24","Murcia",73244,100.0,102556,99.7,146079,99.4,205410,96.3,227818,89.6,163021,78.0,136199,79.1,117274,82.6,0,0,1171601,1310137,89.4
"2021-11-24","Navarra",42140,100.0,55773,100.0,71774,97.2,91428,94.6,94724,87.7,63292,77.8,56016,82.2,48696,86.4,0,0,523843,581354,90.1
"2021-11-24","País Vasco",161988,102.6,212267,99.6,273559,97.7,321085,94.4,316989,87.5,199240,76.5,161029,79.9,145045,86.0,0,0,1791202,1983943,90.3
"2021-11-24","Ceuta",2370,91.0,3846,89.1,7531,95.9,10478,90.7,10959,86.7,8925,75.0,8594,78.4,7899,86.6,0,0,60602,70965,85.4
"2021-11-24","Melilla",1972,84.0,3262,87.0,7054,90.1,9538,84.4,9914,82.6,8398,69.2,8251,68.8,7604,79.4,0,0,55993,70927,78.9
"2021-11-24","España",2908963,100.0,3924432,99.1,5224898,97.9,6632674,94.3,6903154,87.5,4810424,77.2,3892400,78.7,3270097,84.1,0,0,37567042,42119827,89.2
"2021-11-25","Andalucía",429347,100.0,650352,100.0,923226,100.8,1208883,95.6,1242404,89.7,915610,80.3,751349,80.9,660256,87.7,0,0,6781427,7451975,91.0
"2021-11-25","Aragón",100111,100.0,118696,99.8,152805,97.7,184342,93.0,185967,86.5,123327,75.1,101368,77.7,86181,83.6,0,0,1052797,1185134,88.8
"2021-11-25","Asturias",88192,100.0,113955,100.0,147411,98.5,152557,93.8,149920,89.8,89687,78.4,65291,82.5,59725,93.3,0,0,866738,933927,92.8
