"fecha","Comunidad","vac_80+","por_80+","vac_70-79","por_70-79","vac_60-69","por_60-69","vac_50-59","por_50-59","vac_40-49","por_40-49","vac_30-39","por_30-39","vac_20-29","por_20-29","vac_12-19","por_12-19","vac_5-11","por_5-11","tot_vac","pobl_tot","por_tot"
"2021-09-03","Cantabria",42364,100.0,55948,100.0,76030,98.3,83091,92.4,85316,87.3,51135,72.6,35295,69.9,29724,67.6,0,0,458903,524127,87.6
"2021-09-03","Castilla y León",229103,100.0,250003,100.0,318098,99.9,348334,91.4,314663,86.6,203860,76.1,157846,74.8,121937,73.7,0,0,1943844,2176253,89.3
"2021-09-03","Castilla la Mancha",137570,100.0,157736,99.1,220502,100.0,283910,92.3,282932,85.6,198883,74.8,162756,74.6,131961,75.9,0,0,1576250,1808784,87.1
"2021-09-03","Cataluña",454432,100.0,614735,96.8,787665,94.0,1001817,91.8,1092264,83.0,718937,68.8,559172,66.7,443323,67.6,0,0,5672345,6868360,82.6
"2021-09-03","C. Valenciana",296796,100.0,433593,99.0,566830,97.6,711074,94.5,744635,87.4,491617,75.8,400716,77.6,334595,78.8,0,0,3979856,4488459,88.7
"2021-09-03","Extremadura",78185,100.0,95798,100.0,132313,100.0,160756,95.0,145098,91.0,110852,83.0,88709,78.3,70286,82.9,0,0,881997,953437,92.5
"2021-09-03","Galicia",241715,100.0,290435,100.0,342186,98.6,386000,95.1,398971,90.0,250064,77.3,179845,77.9,154553,85.9,0,0,2243769,2454497,91.4
"2021-09-03","La Rioja",23341,100.0,28617,100.0,37834,100.0,45001,94.4,46749,88.3,29571,75.2,21592,70.9,18794,73.6,0,0,251499,283970,88.6
"2021-09-03","Madrid",373368,100.0,509676,96.9,683848,97.2,929277,95.5,1006575,86.3,705845,74.3,542729,73.1,368553,66.6,0,0,5119871,5977937,85.6
"2021-09-03","Murcia",73770,100.0,102667,99.8,146944,100.0,205097,96.2,226777,89.2,158648,75.9,130983,76.0,107281,75.6,0,0,1152167,1310137,87.9
"2021-09-03","Navarra",42462,100.0,55805,100.0,71813,97.2,91068,94.2,93905,86.9,61358,75.4,51237,75.2,41728,74.0,0,0,509376,581354,87.6
"2021-09-03","País Vasco",163914,100.0,213404,100.0,277113,98.9,320167,94.2,314232,86.8,192705,74.0,144998,71.9,122190,72.5,0,0,1748723,1983943,88.1
"2021-09-03","Ceuta",2389,91.7,3876,89.8,7562,96.2,10352,89.6,10780,85.3,8597,72.3,8034,73.3,6456,70.7,0,0,58046,70965,81.8
"2021-09-03","Melilla",2003,85.3,3292,87.8,7067,90.3,9511,84.2,9799,81.6,8210,67.7,7958,66.3,6689,69.9,0,0,54529,70927,76.9
"2021-09-03","España",2928797,100.0,3931078,99.3,5234006,98.1,6595052,93.8,6824037,86.5,4658203,74.8,3646956,73.8,2878748,74.0,0,0,36696877,42119827,87.1
"2021-09-06","Andalucía",433454,100.0,652625,100.0,921799,100.0,1198863,94.8,1221998,88.2,888642,77.9,706385,76.1,588914,78.2,0,0,6612680,7451975,88.7
"2021-09-06","Aragón",101078,100.0,119005,100.0,153594,98.2,184085,92.8,184450,85.8,120491,73.3,97457,74.7,80432,78.0,0,0,1040592,1185134,87.8
"2021-09-06","Asturias",88825,100.0,114185,100.0,147580,98.6,152473,93.7,149358,89.4,89148,77.9,64014,80.9,56953,89.0,0,0,862536,933927,92.4
"2021-09-06","Baleares",51344,100.0,78953,98.1,109373,93.3,148231,89.4,162811,79.0,118876,65.2,89490,64.9,68271,71.5,0,0,827349,1034867,79.9
"2021-09-06","Canarias",92704,100.0,150843,97.6,223116,94.9,318222,90.8,313420,80.8,222374,71.5,178522,70.9,138070,76.8,0,0,1637271,1960774,83.5
"2021-09-06","Cantabria",42368,100.0,55950,100.0,76092,98.4,83280,92.6,85652,87.6,51657,73.3,36025,71.3,31856,72.5,0,0,462880,524127,88.3
"2021-09-06","Castilla y León",229106,100.0,250011,100.0,318153,99.9,348439,91.4,314782,86.6,204021,76.2,158137,74.9,122633,74.2,0,0,1945282,2176253,89.4
"2021-09-06","Castilla la Mancha",137588,100.0,157764,99.2,220617,100.0,284087,92.4,283189,85.7,199357,75.0,163407,74.9,133818,76.9,0,0,1579827,1808784,87.3
"2021-09-06","Cataluña",454467,100.0,614808,96.8,788048,94.1,1002764,91.8,1094028,83.1,721738,69.1,562450,67.0,450410,68.6,0,0,5688713,6868360,82.8
"2021-09-06","C. Valenciana",296803,100.0,433604,99.0,566885,97.6,711136,94.5,744748,87.5,491843,75.8,400987,77.7,335100,78.9,0,0,3981106,4488459,88.7
"2021-09-06","Extremadura",78188,100.0,95803,100.0,132329,100.0,160796,95.0,145147,91.0,110914,83.1,88822,78.4,70568,83.3,0,0,882567,953437,92.6
"2021-09-06","Galicia",241759,100.0,290553,100.0,343030,98.9,387641,95.5,402134,90.7,256253,79.2,189561,82.1,158207,87.9,0,0,2269138,2454497,92.4
"2021-09-06","La Rioja",23341,100.0,28618,100.0,37838,100.0,45004,94.4,46760,88.3,29589,75.3,21625,71.0,18856,73.9,0,0,251631,283970,88.6
"2021-09-06","Madrid",373393,100.0,509750,96.9,684240,97.3,930270,95.6,1008713,86.5,709291,74.7,547267,73.7,381573,68.9,0,0,5144497,5977937,86.1
"2021-09-06","Murcia",73775,100.0,102683,99.8,146994,100.0,205190,96.2,226971,89.3,158999,76.1,131477,76.3,108354,76.4,0,0,1154443,1310137,88.1
"2021-09-06","Navarra",42464,100.0,55814,100.0,71853,97.3,91179,94.3,94049,87.1,61576,75.7,51555,75.7,42491,75.4,0,0,510981,581354,87.9
"2021-09-06","País Vasco",163934,100.0,213424,100.0,277303,99.0,320791,94.4,315245,87.1,194038,74.5,147419,73.1,128667,76.3,0,0,1760821,1983943,88.8
"2021-09-06","Ceuta",2389,91.7,3876,89.8,7566,96.3,10360,89.7,10791,85.4,8613,72.4,8061,73.5,6515,71.4,0,0,58171,70965,82.0
"2021-09-06","Melilla",2003,85.3,3293,87.9,7067,90.3,9512,84.2,9800,81.7,8210,67.7,7962,66.4,6700,70.0,0,0,54547,70927,76.9
"2021-09-06","España",2929036,100.0,3931602,99.3,5237161,98.1,6602298,93.9,6836866,86.6,4678250,75.1,3675787,74.3,2929586,75.3,0,0,36820586,42119827,87.4ç
"2021-09-07","Andalucía",433465,100.0,652703,100.0,922241,100.0,1200080,94.9,1223996,88.4,891138,78.2,710666,76.5,596492,79.2,0,0,6630781,7451975,89.0
"2021-09-07","Aragón",101079,100.0,119006,100.0,153614,98.2,184148,92.9,184531,85.9,120632,73.4,97602,74.8,80824,78.4,0,0,1041436,1185134,87.9
"2021-09-07","Asturias",88825,100.0,114190,100.0,147586,98.6,152484,93.8,149375,89.4,89206,77.9,64127,81.1,57222,89.4,0,0,863015,933927,92.4
"2021-09-07","Baleares",51356,100.0,78966,98.1,109428,93.3,148327,89.5,163056,79.1,119220,65.4,89886,65.2,69519,72.8,0,0,829758,1034867,80.2
"2021-09-07","Canarias",92713,100.0,150859,97.6,223194,94.9,318378,90.8,313738,80.9,222786,71.7,179151,71.2,139114,77.4,0,0,1639933,1960774,83.6
"2021-09-07","Cantabria",42368,100.0,55953,100.0,76116,98.4,83346,92.6,85960,87.9,51736,73.4,36139,71.6,32172,73.2,0,0,463790,524127,88.5
"2021-09-07","Castilla y León",229116,100.0,250038,100.0,318342,99.9,348812,91.5,315241,86.8,204603,76.4,159697,75.7,124625,75.4,0,0,1950474,2176253,89.6
"2021-09-07","Castilla la Mancha",137595,100.0,157781,99.2,220665,100.0,284165,92.4,283301,85.7,199526,75.0,163686,75.1,134683,77.4,0,0,1581402,1808784,87.4
"2021-09-07","Cataluña",454481,100.0,614837,96.8,788208,94.1,1003113,91.9,1094849,83.1,723167,69.2,564707,67.3,454941,69.3,0,0,5698303,6868360,83.0
"2021-09-07","C. Valenciana",296805,100.0,433608,99.0,566915,97.6,711167,94.5,744815,87.5,492032,75.8,401287,77.7,335543,79.0,0,0,3982172,4488459,88.7
"2021-09-07","Extremadura",78192,100.0,95806,100.0,132340,100.0,160825,95.0,145187,91.0,110988,83.2,88943,78.5,70900,83.7,0,0,883181,953437,92.6
"2021-09-07","Galicia",241776,100.0,290565,100.0,343094,98.9,387717,95.5,402223,90.7,256380,79.3,189664,82.1,158286,87.9,0,0,2269705,2454497,92.5
"2021-09-07","La Rioja",23344,100.0,28620,100.0,37852,100.0,45052,94.5,46823,88.4,29726,75.6,21822,71.6,19174,75.1,0,0,252413,283970,88.9
"2021-09-07","Madrid",373404,100.0,509821,96.9,684433,97.3,930723,95.7,1009792,86.6,711068,74.9,550319,74.1,391383,70.7,0,0,5160943,5977937,86.3
"2021-09-07","Murcia",73780,100.0,102708,99.8,147101,100.0,205337,96.3,227081,89.3,159196,76.2,131807,76.5,109017,76.8,0,0,1156027,1310137,88.2
"2021-09-07","Navarra",42465,100.0,55816,100.0,71872,97.3,91202,94.3,94095,87.1,61673,75.8,51773,76.0,42875,76.0,0,0,511771,581354,88.0
"2021-09-07","País Vasco",164000,100.0,213477,100.0,277583,99.1,321186,94.5,315861,87.2,194721,74.7,148434,73.7,130796,77.6,0,0,1766058,1983943,89.0
"2021-09-07","Ceuta",2389,91.7,3876,89.8,7570,96.3,10370,89.7,10810,85.5,8635,72.6,8086,73.7,6632,72.7,0,0,58368,70965,82.2
"2021-09-07","Melilla",2003,85.3,3294,87.9,7068,90.3,9520,84.3,9813,81.8,8226,67.8,7999,66.7,6851,71.6,0,0,54774,70927,77.2
"2021-09-07","España",2929209,100.0,3931964,99.3,5238906,98.2,6605931,93.9,6843375,86.7,4687291,75.2,3690961,74.6,2962250,76.2,0,0,36889887,42119827,87.6
"2021-09-08","Andalucía",433489,100.0,652786,100.0,922683,100.0,1201325,95.0,1225908,88.5,893536,78.4,714535,76.9,603167,80.1,0,0,6647429,7451975,89.2
"2021-09-08","Aragón",101086,100.0,119014,100.0,153665,98.3,184259,92.9,184704,85.9,120865,73.6,97988,75.1,81637,79.2,0,0,1043218,1185134,88.0
"2021-09-08","Asturias",88828,100.0,114193,100.0,147606,98.6,152503,93.8,149425,89.5,89275,78.0,64210,81.2,57537,89.9,0,0,863577,933927,92.5
"2021-09-08","Baleares",51360,100.0,78975,98.1,109471,93.4,148408,89.5,163286,79.2,119489,65.6,90261,65.4,70188,73.5,0,0,831438,1034867,80.3
"2021-09-08","Canarias",92723,100.0,150881,97.6,223241,95.0,318480,90.9,313952,80.9,223099,71.8,179565,71.3,139946,77.8,0,0,1641887,1960774,83.7
"2021-09-08","Cantabria",42368,100.0,55970,100.0,76157,98.5,83388,92.7,86070,88.0,51842,73.6,36663,72.6,32933,74.9,0,0,465391,524127,88.8
"2021-09-08","Castilla y León",229123,100.0,250063,100.0,318485,100.0,349074,91.6,315582,86.9,204990,76.6,160792,76.2,126835,76.7,0,0,1954944,2176253,89.8
"2021-09-08","Castilla la Mancha",137608,100.0,157791,99.2,220735,100.0,284253,92.4,283426,85.7,199740,75.1,164084,75.2,135822,78.1,0,0,1583459,1808784,87.5
"2021-09-08","Cataluña",457900,100.0,616711,97.1,793893,94.8,1014024,92.9,1104156,83.9,728919,69.8,572005,68.2,461916,70.4,0,0,5749524,6868360,83.7
"2021-09-08","C. Valenciana",296846,100.0,433693,99.0,567318,97.7,711601,94.6,745822,87.6,494865,76.3,405595,78.6,343865,81.0,0,0,3999605,4488459,89.1
"2021-09-08","Extremadura",78194,100.0,95814,100.0,132371,100.0,160861,95.1,145241,91.1,111101,83.2,89124,78.6,71380,84.2,0,0,884086,953437,92.7
"2021-09-08","Galicia",241788,100.0,290586,100.0,343167,98.9,387831,95.6,402478,90.8,256835,79.4,190390,82.4,158990,88.3,0,0,2272065,2454497,92.6
"2021-09-08","La Rioja",23344,100.0,28622,100.0,37863,100.0,45064,94.5,46841,88.5,29771,75.7,21895,71.9,19293,75.6,0,0,252693,283970,89.0
"2021-09-08","Madrid",373423,100.0,509869,96.9,684621,97.3,931155,95.7,1010765,86.7,712576,75.0,552659,74.4,397165,71.7,0,0,5172233,5977937,86.5
"2021-09-08","Murcia",73785,100.0,102718,99.8,147135,100.0,205418,96.3,227242,89.4,159511,76.3,132164,76.7,109663,77.3,0,0,1157636,1310137,88.4
"2021-09-08","Navarra",42466,100.0,55816,100.0,71898,97.4,91233,94.4,94155,87.2,61762,75.9,52089,76.5,43265,76.7,0,0,512684,581354,88.2
"2021-09-08","País Vasco",164001,100.0,213481,100.0,277622,99.1,321271,94.5,316010,87.3,194945,74.8,148774,73.8,131370,77.9,0,0,1767474,1983943,89.1
"2021-09-08","Ceuta",2389,91.7,3877,89.8,7575,96.4,10383,89.8,10828,85.7,8656,72.8,8108,73.9,6739,73.8,0,0,58555,70965,82.5
"2021-09-08","Melilla",2003,85.3,3294,87.9,7068,90.3,9520,84.3,9813,81.8,8226,67.8,7999,66.7,6851,71.6,0,0,54774,70927,77.2
"2021-09-08","España",2932777,100.0,3934194,99.3,5246259,98.3,6620035,94.1,6858533,86.9,4702640,75.5,3714069,75.1,2999764,77.1,0,0,37008271,42119827,87.9
"2021-09-09","Andalucía",433508,100.0,652847,100.0,923026,100.0,1202248,95.0,1227318,88.6,895296,78.5,717340,77.2,607907,80.7,0,0,6659490,7451975,89.4
"2021-09-09","Aragón",101090,100.0,119024,100.0,153729,98.3,184409,93.0,184967,86.1,121295,73.8,98451,75.5,82505,80.0,0,0,1045470,1185134,88.2
"2021-09-09","Asturias",88828,100.0,114193,100.0,147613,98.6,152505,93.8,149428,89.5,89287,78.0,64225,81.2,57575,90.0,0,0,863654,933927,92.5
"2021-09-09","Baleares",51365,100.0,78981,98.1,109485,93.4,148437,89.5,163346,79.2,119577,65.6,90381,65.5,70331,73.7,0,0,831903,1034867,80.4
"2021-09-09","Canarias",92728,100.0,150887,97.6,223283,95.0,318563,90.9,314107,81.0,223301,71.8,179849,71.4,140437,78.1,0,0,1643155,1960774,83.8
"2021-09-09","Cantabria",42373,100.0,55971,100.0,76162,98.5,83405,92.7,86121,88.1,51869,73.6,36719,72.7,33107,75.3,0,0,465727,524127,88.9
"2021-09-09","Castilla y León",229128,100.0,250077,100.0,318556,100.0,349213,91.6,315767,86.9,205227,76.6,161270,76.4,127550,77.1,0,0,1956788,2176253,89.9
"2021-09-09","Castilla la Mancha",137620,100.0,157806,99.2,220809,100.0,284352,92.5,283606,85.8,199993,75.2,164438,75.4,136932,78.7,0,0,1585556,1808784,87.7
"2021-09-09","Cataluña",457937,100.0,616789,97.1,794283,94.8,1014679,92.9,1105548,84.0,731237,70.0,575210,68.6,467874,71.3,0,0,5763557,6868360,83.9
"2021-09-09","C. Valenciana",296864,100.0,433735,99.1,567501,97.7,711810,94.6,746357,87.6,496473,76.5,408017,79.1,347516,81.9,0,0,4008273,4488459,89.3
"2021-09-09","Extremadura",78194,100.0,95814,100.0,132374,100.0,160866,95.1,145250,91.1,111119,83.2,89169,78.7,71476,84.3,0,0,884262,953437,92.7
"2021-09-09","Galicia",241794,100.0,290596,100.0,343217,98.9,387880,95.6,402565,90.8,256896,79.4,190706,82.6,159155,88.4,0,0,2272809,2454497,92.6
"2021-09-09","La Rioja",23345,100.0,28624,100.0,37876,100.0,45085,94.6,46890,88.6,29865,76.0,22024,72.3,19465,76.2,0,0,253174,283970,89.2
"2021-09-09","Madrid",373441,100.0,509907,96.9,684825,97.4,931578,95.8,1011603,86.8,714078,75.2,554880,74.7,401018,72.4,0,0,5181330,5977937,86.7
"2021-09-09","Murcia",73792,100.0,102734,99.8,147186,100.0,205534,96.4,227484,89.5,159910,76.5,132682,77.0,110697,78.0,0,0,1160019,1310137,88.5
"2021-09-09","Navarra",42469,100.0,55818,100.0,71921,97.4,91296,94.4,94259,87.3,61891,76.1,52391,76.9,43687,77.5,0,0,513732,581354,88.4
"2021-09-09","País Vasco",164003,100.0,213490,100.0,277669,99.1,321362,94.5,316201,87.3,195278,75.0,149354,74.1,132192,78.4,0,0,1769549,1983943,89.2
"2021-09-09","Ceuta",2391,91.8,3879,89.8,7579,96.5,10394,89.9,10841,85.8,8674,72.9,8133,74.2,6877,75.4,0,0,58768,70965,82.8
"2021-09-09","Melilla",2003,85.3,3294,87.9,7069,90.3,9520,84.3,9813,81.8,8228,67.8,8000,66.7,6849,71.5,0,0,54776,70927,77.2
"2021-09-09","España",2932926,100.0,3934506,99.4,5247848,98.3,6623123,94.2,6864309,87.0,4712140,75.6,3728427,75.4,3024356,77.8,0,0,37067635,42119827,88.0
"2021-09-10","Andalucía",433536,100.0,652943,100.0,923425,100.0,1203273,95.1,1229161,88.7,897479,78.7,720799,77.6,613704,81.5,0,0,6674320,7451975,89.6
"2021-09-10","Aragón",101097,100.0,119036,100.0,153791,98.4,184516,93.1,185131,86.1,121595,74.0,98853,75.8,83110,80.6,0,0,1047129,1185134,88.4
"2021-09-10","Asturias",88828,100.0,114193,100.0,147613,98.6,152505,93.8,149428,89.5,89287,78.0,64225,81.2,57574,90.0,0,0,863653,933927,92.5
"2021-09-10","Baleares",51369,100.0,78993,98.1,109532,93.4,148532,89.6,163542,79.3,119853,65.8,90868,65.9,70801,74.2,0,0,833490,1034867,80.5
"2021-09-10","Canarias",92737,100.0,150910,97.7,223331,95.0,318648,90.9,314273,81.0,223615,71.9,180209,71.6,140972,78.4,0,0,1644695,1960774,83.9
"2021-09-10","Cantabria",42382,100.0,55979,100.0,76196,98.5,83467,92.8,86277,88.2,52107,73.9,37200,73.7,34275,78.0,0,0,467883,524127,89.3
"2021-09-10","Castilla y León",229133,100.0,250097,100.0,318652,100.0,349437,91.7,315980,87.0,205654,76.8,162083,76.8,128671,77.8,0,0,1959707,2176253,90.0
"2021-09-10","Castilla la Mancha",137630,100.0,157824,99.2,220908,100.0,284476,92.5,283829,85.9,200332,75.3,164978,75.6,138114,79.4,0,0,1588091,1808784,87.8
"2021-09-10","Cataluña",457977,100.0,616855,97.1,794564,94.9,1015194,93.0,1106805,84.1,733441,70.2,578083,68.9,473631,72.2,0,0,5776550,6868360,84.1
"2021-09-10","C. Valenciana",296868,100.0,433756,99.1,567571,97.7,711885,94.6,746530,87.7,496884,76.6,408619,79.2,348396,82.1,0,0,4010509,4488459,89.4
"2021-09-10","Extremadura",78196,100.0,95821,100.0,132419,100.0,160920,95.1,145344,91.1,111296,83.4,89421,78.9,71993,84.9,0,0,885410,953437,92.9
"2021-09-10","Galicia",241801,100.0,290603,100.0,343236,98.9,387917,95.6,402634,90.8,256966,79.5,190955,82.7,159409,88.6,0,0,2273521,2454497,92.6
"2021-09-10","La Rioja",23345,100.0,28624,100.0,37883,100.0,45101,94.6,46925,88.6,29903,76.1,22114,72.6,19570,76.6,0,0,253465,283970,89.3
"2021-09-10","Madrid",373461,100.0,509952,96.9,685043,97.4,931985,95.8,1012554,86.8,715587,75.4,556916,75.0,404634,73.1,0,0,5190132,5977937,86.8
"2021-09-10","Murcia",73805,100.0,102800,99.9,147286,100.0,205681,96.4,227738,89.6,160252,76.7,133128,77.3,111287,78.4,0,0,1161977,1310137,88.7
"2021-09-10","Navarra",42471,100.0,55820,100.0,71941,97.4,91325,94.4,94309,87.3,61983,76.2,52646,77.3,43899,77.9,0,0,514394,581354,88.5
"2021-09-10","País Vasco",164009,100.0,213501,100.0,277715,99.1,321543,94.6,316512,87.4,195732,75.1,150113,74.5,133252,79.0,0,0,1772377,1983943,89.3
"2021-09-10","Ceuta",2392,91.8,3879,89.8,7583,96.5,10404,90.0,10855,85.9,8694,73.1,8159,74.4,6966,76.3,0,0,58932,70965,83.0
"2021-09-10","Melilla",2003,85.3,3294,87.9,7070,90.3,9522,84.3,9816,81.8,8232,67.8,8006,66.7,6855,71.6,0,0,54798,70927,77.3
"2021-09-10","España",2933093,100.0,3934920,99.4,5249446,98.4,6626320,94.2,6870502,87.1,4721564,75.8,3742579,75.7,3048320,78.4,0,0,37126744,42119827,88.1
"2021-09-13","Andalucía",433616,100.0,653044,100.0,923958,100.0,1204336,95.2,1231004,88.9,899666,78.9,723981,78.0,618711,82.2,0,0,6688316,7451975,89.8
"2021-09-13","Aragón",101124,100.0,119051,100.0,153843,98.4,184620,93.1,185259,86.2,121792,74.1,99090,76.0,83451,80.9,0,0,1048230,1185134,88.4
"2021-09-13","Asturias",88858,100.0,114241,100.0,147819,98.8,152715,93.9,149825,89.7,89687,78.4,64831,81.9,58679,91.7,0,0,866655,933927,92.8
"2021-09-13","Baleares",51369,100.0,78999,98.1,109569,93.5,148631,89.6,163735,79.4,120104,65.9,91135,66.1,71062,74.4,0,0,834604,1034867,80.6
"2021-09-13","Canarias",92797,100.0,150971,97.7,223376,95.0,318775,90.9,314529,81.1,223965,72.0,180616,71.7,141990,79.0,0,0,1647019,1960774,84.0
"2021-09-13","Cantabria",42390,100.0,55988,100.0,76268,98.6,83562,92.9,86546,88.5,52604,74.6,38109,75.5,35821,81.5,0,0,471288,524127,89.9
"2021-09-13","Castilla y León",229130,100.0,250106,100.0,318750,100.0,349575,91.7,316173,87.0,205885,76.9,162549,77.0,129925,78.6,0,0,1962093,2176253,90.2
"2021-09-13","Castilla la Mancha",137648,100.0,157841,99.2,221033,100.0,284637,92.6,284082,85.9,200681,75.5,165463,75.9,139177,80.0,0,0,1590562,1808784,87.9
"2021-09-13","Cataluña",458087,100.0,617129,97.1,795075,94.9,1016176,93.1,1108860,84.2,736988,70.5,582195,69.4,480814,73.3,0,0,5795324,6868360,84.4
"2021-09-13","C. Valenciana",296907,100.0,433799,99.1,567838,97.8,712203,94.7,746917,87.7,497292,76.7,408993,79.2,348969,82.2,0,0,4012918,4488459,89.4
"2021-09-13","Extremadura",78200,100.0,95837,100.0,132463,100.0,160969,95.1,145428,91.2,111407,83.5,89639,79.1,72372,85.4,0,0,886315,953437,93.0
"2021-09-13","Galicia",241928,100.0,290840,100.0,344356,99.3,388952,95.8,404599,91.3,259098,80.1,193329,83.7,162446,90.2,0,0,2285548,2454497,93.1
"2021-09-13","La Rioja",23345,100.0,28624,100.0,37886,100.0,45105,94.6,46940,88.7,29914,76.1,22124,72.6,19589,76.7,0,0,253527,283970,89.3
"2021-09-13","Madrid",373515,100.0,510055,97.0,685467,97.5,932957,95.9,1014530,87.0,718570,75.7,560933,75.5,411688,74.4,0,0,5207715,5977937,87.1
"2021-09-13","Murcia",73863,100.0,103012,100.0,147414,100.0,205819,96.5,228038,89.7,160764,76.9,133682,77.6,112284,79.1,0,0,1164876,1310137,88.9
"2021-09-13","Navarra",42480,100.0,55829,100.0,72003,97.5,91408,94.5,94431,87.4,62200,76.5,53183,78.1,44673,79.2,0,0,516207,581354,88.8
"2021-09-13","País Vasco",164023,100.0,213522,100.0,277841,99.2,321828,94.7,316846,87.5,196276,75.3,150970,74.9,134251,79.6,0,0,1775557,1983943,89.5
"2021-09-13","Ceuta",2393,91.9,3879,89.8,7588,96.6,10408,90.1,10867,86.0,8710,73.2,8177,74.6,7064,77.4,0,0,59086,70965,83.3
"2021-09-13","Melilla",2004,85.3,3300,88.0,7095,90.6,9559,84.6,9864,82.2,8282,68.3,8065,67.2,6989,73.0,0,0,55158,70927,77.8
"2021-09-13","España",2933730,100.0,3936107,99.4,5253296,98.4,6632088,94.3,6881251,87.2,4736569,76.0,3762297,76.1,3081169,79.2,0,0,37216507,42119827,88.4
"2021-09-14","Andalucía",433616,100.0,653044,100.0,923958,100.0,1204337,95.2,1231004,88.9,899670,78.9,723997,78.0,618715,82.2,0,0,6688341,7451975,89.8
"2021-09-14","Aragón",101124,100.0,119054,100.0,153850,98.4,184638,93.1,185300,86.2,121826,74.2,99141,76.0,83537,81.0,0,0,1048470,1185134,88.5
"2021-09-14","Asturias",88858,100.0,114241,100.0,147836,98.8,152740,93.9,149853,89.7,89705,78.4,64863,82.0,58730,91.8,0,0,866826,933927,92.8
"2021-09-14","Baleares",51374,100.0,79012,98.1,109613,93.5,148722,89.7,163995,79.5,120413,66.1,91600,66.4,71339,74.7,0,0,836068,1034867,80.8
"2021-09-14","Canarias",92803,100.0,150985,97.7,223428,95.0,318867,91.0,314713,81.1,224221,72.1,180939,71.9,142390,79.2,0,0,1648346,1960774,84.1
"2021-09-14","Cantabria",42390,100.0,55988,100.0,76268,98.6,83562,92.9,86546,88.5,52604,74.6,38109,75.5,35821,81.5,0,0,471288,524127,89.9
"2021-09-14","Castilla y León",229140,100.0,250121,100.0,318813,100.0,349735,91.8,316366,87.1,206099,77.0,162967,77.2,130788,79.1,0,0,1964029,2176253,90.2
"2021-09-14","Castilla la Mancha",137658,100.0,157863,99.2,221060,100.0,284712,92.6,284177,86.0,200836,75.5,165688,76.0,139593,80.2,0,0,1591587,1808784,88.0
"2021-09-14","Cataluña",458113,100.0,617182,97.1,795322,95.0,1016633,93.1,1109890,84.3,739470,70.8,585334,69.8,483324,73.7,0,0,5805268,6868360,84.5
"2021-09-14","C. Valenciana",296914,100.0,433814,99.1,567894,97.8,712255,94.7,747071,87.7,497530,76.7,409323,79.3,349249,82.3,0,0,4014050,4488459,89.4
"2021-09-14","Extremadura",78200,100.0,95838,100.0,132471,100.0,160975,95.1,145443,91.2,111451,83.5,89742,79.2,72465,85.5,0,0,886585,953437,93.0
"2021-09-14","Galicia",241944,100.0,290864,100.0,344474,99.3,389058,95.9,404792,91.3,259414,80.2,193894,83.9,162872,90.5,0,0,2287312,2454497,93.2
"2021-09-14","La Rioja",23347,100.0,28627,100.0,37895,100.0,45128,94.7,46986,88.7,30012,76.3,22240,73.0,19777,77.5,0,0,254012,283970,89.5
"2021-09-14","Madrid",373527,100.0,510084,97.0,685586,97.5,933242,95.9,1015109,87.1,719527,75.8,562537,75.8,413135,74.6,0,0,5212747,5977937,87.2
"2021-09-14","Murcia",73863,100.0,103012,100.0,147414,100.0,205819,96.5,228038,89.7,160764,76.9,133682,77.6,112284,79.1,0,0,1164876,1310137,88.9
"2021-09-14","Navarra",42480,100.0,55830,100.0,72005,97.5,91408,94.5,94443,87.4,62233,76.5,53240,78.1,44711,79.3,0,0,516350,581354,88.8
"2021-09-14","País Vasco",164028,100.0,213526,100.0,277873,99.2,321924,94.7,316989,87.5,196507,75.4,151427,75.1,134646,79.9,0,0,1776920,1983943,89.6
"2021-09-14","Ceuta",2393,91.9,3879,89.8,7590,96.6,10421,90.2,10874,86.0,8729,73.4,8214,74.9,7120,78.0,0,0,59220,70965,83.4
"2021-09-14","Melilla",2005,85.4,3302,88.1,7097,90.7,9565,84.7,9882,82.3,8322,68.6,8113,67.6,7077,73.9,0,0,55363,70927,78.1
"2021-09-14","España",2933830,100.0,3936306,99.4,5254109,98.4,6633596,94.3,6884260,87.2,4742028,76.1,3770299,76.3,3088792,79.4,0,0,37243220,42119827,88.4
"2021-09-15","Andalucía",433655,100.0,653163,100.0,924550,100.0,1205631,95.3,1233268,89.0,902870,79.2,729088,78.5,626669,83.2,0,0,6708894,7451975,90.0
"2021-09-15","Aragón",101126,100.0,119068,100.0,153897,98.4,184720,93.2,185430,86.3,122004,74.3,99413,76.2,83845,81.3,0,0,1049503,1185134,88.6
"2021-09-15","Asturias",88859,100.0,114242,100.0,147837,98.8,152742,93.9,149859,89.7,89723,78.4,64884,82.0,58781,91.8,0,0,866927,933927,92.8
"2021-09-15","Baleares",51379,100.0,79027,98.2,109658,93.5,148806,89.8,164227,79.7,120697,66.2,91926,66.6,71549,74.9,0,0,837269,1034867,80.9
"2021-09-15","Canarias",92831,100.0,151001,97.7,223491,95.1,318950,91.0,314874,81.2,224434,72.2,181225,72.0,142725,79.4,0,0,1649531,1960774,84.1
"2021-09-15","Cantabria",42225,100.0,55813,100.0,76244,98.6,83525,92.8,86571,88.5,52848,75.0,38819,76.9,35992,81.9,0,0,472037,524127,90.1
